size,time,flops,add,mul
161,0.022275,7748668,6646160,1102508
162,0.022907,7868372,6707058,1161314
163,0.021633,8026485,6785952,1240533
164,0.022694,8088754,6822398,1266356
165,0.023260,8250787,6903250,1347537
166,0.024368,8376435,6967146,1409289
167,0.023186,8542436,7049980,1492456
168,0.023955,8514044,7056294,1457750
169,0.023885,8684061,7141134,1542927
170,0.024107,8815797,7208100,1607697
171,0.025107,8989878,7294970,1694908
172,0.023502,9057771,7334490,1723281
173,0.024126,9235964,7423414,1812550
174,0.024649,9373932,7493522,1880410
175,0.024839,9556285,7584524,1971761
176,0.025529,9403738,7583780,1819958
177,0.025482,9590299,7676884,1913415
178,0.024835,9734643,7750206,1984437
179,0.026711,9925460,7845436,2080024
180,0.025070,9999217,7888150,2111067
181,0.025202,10194338,7985530,2208808
182,0.026660,10345202,8062138,2283064
183,0.026770,10544675,8161692,2382983
184,0.027680,10505667,8164692,2340975
185,0.027475,10709540,8266444,2443096
186,0.027442,10867068,8346410,2520658
187,0.027936,11075389,8450384,2625005
188,0.027631,11155250,8496412,2658838
189,0.028846,11368067,8602632,2765435
190,0.028103,11532403,8686028,2846375
191,0.029551,11749764,8794518,2955246
192,0.034315,12131961,9896630,2235331
193,0.035079,12353914,10007414,2346500
194,0.034133,12525202,10094312,2430890
195,0.034753,12751795,10207414,2544381
196,0.034562,12838000,10256876,2581124
197,0.034984,13069281,10372320,2696961
198,0.035230,13247665,10462792,2784873
199,0.037473,13483682,10580602,2903080
200,0.035918,13432666,10579592,2853074
201,0.037541,13673467,10699792,2973675
202,0.037290,13859091,10793910,3065181
203,0.037896,14104724,10916524,3188200
204,0.037863,14197513,10969540,3227973
205,0.037796,14448026,11094592,3353434
206,0.038615,14641034,11192428,3448606
207,0.039307,14896475,11319942,3576533
208,0.038526,14645824,11284424,3361400
209,0.037595,14906241,11414424,3491817
210,0.039317,15106777,11516050,3590727
211,0.039361,15372218,11648560,3723658
212,0.038336,15471831,11705250,3766581
213,0.041281,15742344,11840294,3902050
214,0.040494,15950552,11945782,4004770
215,0.040891,16226185,12083384,4142801
216,0.040739,16161769,12077668,4084101
217,0.041258,16442570,12217852,4224718
218,0.040975,16658594,12327274,4331320
219,0.043700,16944611,12470064,4474547
220,0.042148,17051288,12530548,4520740
221,0.042255,17342569,12675968,4666601
222,0.042703,17566553,12789396,4777157
223,0.045496,17863146,12937470,4925676
224,0.043947,17413522,13043702,4369820
225,0.043112,17715475,13194454,4521021
226,0.043250,17947563,13311960,4635603
227,0.045076,18254924,13465414,4789510
228,0.044680,18368905,13529812,4839093
229,0.045215,18681722,13685992,4995730
230,0.044648,18922058,13807648,5114410
231,0.048169,19240379,13966578,5273801
232,0.047656,19161171,13955460,5205711
233,0.046934,19485044,14117164,5367880
234,0.047990,19733772,14243042,5490730
235,0.048988,20063245,14407544,5655701
236,0.048541,20184770,14475976,5708794
237,0.134862,20519891,14643300,5876591
238,0.050654,20777155,14773472,6003683
239,0.049714,21117972,14943642,6174330
240,0.049096,20747185,14862334,5884851
241,0.049264,21093746,15035374,6058372
242,0.049518,21359690,15169912,6189778
243,0.052225,21712043,15345846,6366197
244,0.050700,21841352,15418432,6422920
245,0.052209,22199545,15597284,6602261
246,0.053220,22474313,15736260,6738053
247,0.053785,22838394,15918054,6920340
248,0.051791,22743002,15900838,6842164
249,0.053802,23113019,16085598,7027421
250,0.053784,23396755,16229084,7167671
251,0.056253,23772756,16416834,7355922
252,0.054779,23910089,16493694,7416395
253,0.055690,24292122,16684458,7607664
254,0.056464,24584970,16832526,7752444
255,0.059525,24973083,17026328,7946755
256,0.111885,34195590,34195590,0
257,0.115058,34589831,34392454,197377
258,0.114946,34891935,34545176,346759
259,0.115052,35292352,34745126,547226
260,0.115068,35437949,34826380,611569
261,0.112928,35844590,35029440,815150
262,0.117277,36156094,35186888,969206
263,0.119347,36569007,35393082,1175925
264,0.117124,36456039,35369072,1086967
265,0.114556,36875272,35578424,1296848
266,0.118966,37196320,35740670,1455650
267,0.118125,37621921,35953204,1668717
268,0.118265,37776022,36038972,1737050
269,0.118163,38208039,36254712,1953327
270,0.119042,38538775,36421828,2116947
271,0.121896,38977256,36640798,2336458
272,0.120755,38464301,36502684,1961617
273,0.117751,38909294,36724908,2184386
274,0.120141,39249862,36896966,2352896
275,0.122937,39701415,37122468,2578947
276,0.122097,39864260,37212870,2651390
277,0.121517,40322421,37441674,2880747
278,0.123598,40672965,37618746,3054219
279,0.124334,41137782,37850876,3286906
280,0.125346,41005846,37819376,3186470
281,0.126925,41477367,38054856,3422511
282,0.125226,41838031,38237014,3601017
283,0.126872,42316304,38475868,3840436
284,0.128296,42488133,38571024,3917109
285,0.129271,42973206,38813276,4159930
286,0.129217,43344134,39000592,4343542
287,0.132551,43836055,39246266,4589789
288,0.129198,42813975,39166856,3647119
289,0.129766,43312792,39415976,3896816
290,0.127794,43694128,39608522,4085606
291,0.130300,44199889,39861112,4338777
292,0.133201,44380942,39961142,4419800
293,0.131646,44893695,40217226,4676469
294,0.133084,45285583,40415074,4870509
295,0.133564,45805376,40674676,5130700
296,0.133492,45653080,40634990,5018090
297,0.135798,46179961,40898134,5281827
298,0.134807,46582545,41101356,5481189
299,0.137082,47116562,41368066,5748496
300,0.135052,47307079,41473090,5833989
301,0.137902,47848280,41743390,6104890
302,0.138224,48261704,41952058,6309646
303,0.140565,48810137,42225972,6584165
304,0.137119,48132982,42020036,6112946
305,0.138886,48688695,42297588,6391107
306,0.140292,49113103,42511774,6601329
307,0.137791,49676144,42792988,6883156
308,0.138679,49876365,42903126,6973239
309,0.142934,50446782,43188026,7258756
310,0.142420,50882318,43407802,7474516
311,0.143207,51460159,43696412,7763747
312,0.144937,51286111,43647844,7638267
313,0.143720,51871424,43940188,7931236
314,0.145318,52318232,44165626,8152606
315,0.147975,52911065,44461728,8449337
316,0.144550,53121230,44577100,8544130
317,0.145409,53721631,44876984,8844647
318,0.148518,54179855,45108156,9071699
319,0.152778,54787872,45411846,9376026
320,0.150728,53621789,46445200,7176589
321,0.149295,54237470,46752720,7484750
322,0.153026,54707254,46989698,7717556
323,0.152520,55330647,47301072,8029575
324,0.151566,55550996,47421798,8129198
325,0.153417,56182149,47737050,8445099
326,0.154070,56663637,47979906,8683731
327,0.154797,57302598,48299060,9003538
328,0.155403,57105406,48240914,8864492
329,0.156429,57752223,48563994,9188229
330,0.159039,58245559,48812800,9432759
331,0.159418,58900280,49139830,9760450
332,0.160615,59131053,49266030,9865023
333,0.160011,59793726,49597034,10196692
334,0.161788,60299054,49851862,10447192
335,0.163675,60969727,50186864,10782863
336,0.161528,60106340,49902090,10204250
337,0.163776,60785061,50241114,10543947
338,0.168160,61302525,50502036,10800489
339,0.248650,61989342,50845106,11144236
340,0.166375,62230779,50976900,11253879
341,0.168189,62925740,51324040,11601700
342,0.168094,63455484,51591128,11864356
343,0.250391,64158637,51942362,12216275
344,0.169297,63936909,51873942,12062967
345,0.171882,64648302,52229294,12419008
346,0.173011,65190470,52502620,12687850
347,0.173179,65910151,52862114,13048037
348,0.171927,66162492,52999622,13162870
349,0.174482,66890509,53363282,13527227
350,0.174369,67445245,53642918,13802327
351,0.177137,68181646,54010768,14170878
352,0.173928,66383734,53644028,12739706
353,0.175207,67128567,54016092,13112475
354,0.172095,67696015,54302110,13393905
355,0.180680,68449328,54678412,13770916
356,0.175184,68712813,54821754,13891059
357,0.178371,69474654,55202318,14272336
358,0.178494,70054958,55494790,14560168
359,0.180392,70825375,55879640,14945735
360,0.183349,70577719,55800250,14777469
361,0.184468,71356760,56189410,15167350
362,0.186464,71950064,56488408,15461656
363,0.185703,72737777,56881902,15855875
364,0.188603,73012646,57031198,15981448
365,0.188272,73809079,57429050,16380029
366,0.278305,74415527,57734646,16680881
367,0.193620,75220728,58136880,17083848
368,0.187395,74149077,57762252,16386825
369,0.192223,74963094,58168892,16794202
370,0.190469,75582830,58481158,17101672
371,0.194027,76405711,58892228,17513483
372,0.193035,76692204,59047598,17644606
373,0.194064,77523997,59463122,18060875
374,0.197134,78157165,59782130,18375035
375,0.196824,78997918,60202132,18795786
376,0.197749,78722942,60111076,18611866
377,0.199899,79572703,60535580,19037123
378,0.198385,80219447,60861402,19358045
379,0.203165,81078264,61290432,19787832
380,0.202582,81376621,61451996,19924625
381,0.201037,82244542,61885576,20358966
382,0.204049,82905006,62218284,20686722
383,0.213367,83782079,62656438,21125641
384,0.238171,85587279,69939962,15647317
385,0.240384,86473552,70382714,16090838
386,0.234231,87147880,70722380,16425500
387,0.240835,88043401,71169754,16873647
388,0.240086,88353862,71337632,17016230
389,0.241976,89258679,71789652,17469027
390,0.244654,89947015,72136348,17810667
391,0.246004,90861176,72593038,18268138
392,0.246764,90557488,72489620,18067868
393,0.244820,91481041,72951004,18530037
394,0.248160,92183529,73304802,18878727
395,0.245907,93116522,73770904,19345618
396,0.248729,93439327,73945216,19494111
397,0.252405,94381808,74416060,19965748
398,0.251440,95098592,74777032,20321560
399,0.265399,96050609,75252642,20797967
400,0.259300,94748662,74777144,19971518
401,0.257923,95710263,75257544,20452719
402,0.261326,96441487,75625762,20815725
403,0.262114,97412720,76110976,21301744
404,0.266286,97748109,76291842,21456267
405,0.266727,98729022,76781894,21947128
406,0.263897,99474830,77157430,22317400
407,0.267494,100465471,77652344,22813127
408,0.267949,100131679,77535868,22595811
409,0.268123,101132096,78035668,23096428
410,0.270606,101892632,78418594,23474038
411,0.271609,102902873,78923304,23979569
412,0.414286,103251086,79110844,24140242
413,0.274422,104271199,79620488,24650711
414,0.359574,105046607,80010876,25035731
415,0.276652,106076640,80525478,25551162
416,0.274215,103299520,79769720,23529800
417,0.271882,104339521,80289304,24050217
418,0.271284,105129945,80687226,24442719
419,0.274335,106179962,81211816,24968146
420,0.273261,106541239,81406150,25135089
421,0.274414,107601320,81935770,25665550
422,0.275194,108406904,82341298,26065606
423,0.277836,109477097,82875972,26601125
424,0.278329,109111809,82745742,26366067
425,0.279176,110192162,83285494,26906668
426,0.282442,111013050,83698700,27314350
427,0.285598,112103611,84243554,27860057
428,0.284580,112478192,84444802,28033390
429,0.286243,113579009,84994782,28584227
430,0.288852,114415345,85415738,28999607
431,0.288737,115526466,85970868,29555598
432,0.287468,113972191,85383484,28588707
433,0.292641,115093664,85943788,29149876
434,0.292167,115945592,86372566,29573026
435,0.291988,117077465,86938068,30139397
436,0.294776,117465590,87146350,30319240
437,0.297156,118607911,87717074,30890837
438,0.296998,119475575,88153746,31321829
439,0.301090,120628392,88729716,31898676
440,0.299896,120230216,88585036,31645180
441,0.301327,121393577,89166276,32227301
442,0.310175,122277121,89610914,32666207
443,0.305394,123451074,90197448,33253626
444,0.303142,123852983,90412884,33440099
445,0.304869,125037576,91004736,34032840
446,0.310501,125937144,91457412,34479732
447,0.314933,127132425,92054606,35077819
448,0.304659,122797822,92209082,30588740
449,0.304285,124003839,92811642,31192197
450,0.309410,124919575,93272428,31647147
451,0.308829,126136376,93880378,32255998
452,0.311054,126552309,94103088,32449221
453,0.314041,127779942,94716452,33063490
454,0.317451,128711990,95185420,33526570
455,0.315840,129950503,95804222,34146281
456,0.315661,129518047,95644396,33873651
457,0.319872,130767488,96268660,34498828
458,0.317201,131715992,96745882,34970110
459,0.326205,132976409,97375632,35600777
460,0.322762,133406606,97605736,35800870
461,0.324340,134678047,98240996,36437051
462,0.327703,135643151,98726544,36916607
463,0.326949,136925664,99367338,37558326
464,0.327064,135097029,98657052,36439977
465,0.330731,136390662,99303404,37087258
466,0.325691,137372510,99797350,37575160
467,0.332043,138677311,100449284,38228027
468,0.330701,139122012,100686902,38435110
469,0.336453,140438029,101344442,39093587
470,0.338253,141436765,101846858,39589907
471,0.339056,142764046,102510028,40254018
472,0.339841,142295918,102334360,39961558
473,0.342576,143634511,103003184,40631327
474,0.345190,144650279,103514142,41136137
475,0.347512,146000232,104188644,41811588
476,0.344265,146459677,104433896,42025781
477,0.346347,147821038,105114100,42706938
478,0.353767,148853982,105633672,43220310
479,0.353434,150226799,106319602,43907197
480,0.342112,146267095,105073138,41193957
481,0.350980,147651416,105764818,41886598
482,0.351780,148701680,106293076,42408604
483,0.347610,150097553,106990530,43107023
484,0.349767,150571982,107243536,43328446
485,0.353405,151979455,107946788,44032667
486,0.358445,153047183,108483804,44563379
487,0.362760,154466304,109192878,45273426
488,0.358349,153961112,109000672,44960440
489,0.359905,155391929,109715592,45676337
490,0.364453,156477265,110261438,46215827
491,0.361899,157919826,110982228,46937598
492,0.368506,158409479,111243108,47166371
493,0.545914,159863832,111969792,47894040
494,0.379047,160966920,112524540,48442380
495,0.383145,162433113,113257142,49175971
496,0.377526,160308086,112412938,47895148
497,0.381319,161786167,113151482,48634685
498,0.379908,162907151,113715204,49191947
499,0.385560,164397168,114459714,49937454
500,0.526403,164902285,114728588,50173697
501,0.398135,166404286,115479088,50925198
502,0.396592,167543310,116051856,51491454
503,0.397130,169057343,116808370,52248973
504,0.486935,168513695,116598930,51914765
505,0.390680,170039808,117361482,52678326
506,0.387929,171197016,117943368,53253648
507,0.398922,172735257,118711982,54023275
508,0.391585,173256078,118988970,54267108
509,0.400971,174806495,119763670,55042825
510,0.402313,175982031,120354746,55627285
511,0.401740,177544672,121135556,56409116
512,0.793696,240548778,240548778,0
513,0.791875,242123691,241335722,787969
514,0.795481,243317699,241936060,1381639
515,0.800901,244904932,242729162,2175770
516,0.804325,245441697,243014384,2427313
517,0.813531,247041298,243813668,3227630
518,0.809129,248253922,244423340,3830582
519,0.816097,249865939,245228830,4637109
520,0.846493,249282443,245001460,4280983
521,0.822064,250906924,245813180,5093744
522,0.821873,252138308,246432258,5706050
523,0.829578,253775301,247250232,6525069
524,0.824366,254328250,247543808,6784442
525,0.824646,255977803,248368060,7609743
526,0.829541,257228091,248996616,8231475
527,0.832916,258890252,249827170,9063082
528,0.827186,256446801,248838032,7608769
529,0.837032,258121618,249674912,8446706
530,0.832966,259390954,250313018,9077936
531,0.842285,261078475,251156248,9922227
532,0.837049,261647848,251458298,10189550
533,0.840697,263348121,252307902,11040219
534,0.844299,264636649,252955630,11681019
535,0.841819,266349722,253811632,12538090
536,0.847079,265724986,253565636,12159350
537,0.870546,267450907,254428060,13022847
538,0.961955,268758771,255085482,13673289
539,0.867797,270497588,255954352,14543236
540,1.106140,271083625,256264996,14818629
541,0.876973,272835386,257140336,15695050
542,0.872518,274162730,257807524,16355206
543,0.869043,275927483,258689358,17238125
544,0.931944,270581819,256850500,13731319
545,0.854227,272359612,257738852,14620760
546,0.867361,273706580,258415878,15290702
547,0.875004,275497461,259310772,16186689
548,0.872413,276100402,259630130,16470272
549,0.879941,277904419,260531590,17372829
550,0.894180,279271155,261218526,18052629
551,0.892687,281088356,262126576,18961780
552,0.889803,280420988,261861258,18559730
553,0.897938,282251421,262775922,19475499
554,0.896371,283638069,263472840,20165229
555,0.900728,285481782,264394142,21087640
556,0.906382,286101867,264722334,21379533
557,0.902527,287958908,265650298,22308610
558,0.912980,289365612,266357270,23008342
559,0.905977,291236029,267291920,23944109
560,0.907224,288452122,266146832,22305290
561,0.909149,290335963,267088192,23247771
562,0.913895,291762867,267805290,23957577
563,0.906405,293660180,268753384,24906796
564,0.912557,294297649,269090530,25207119
565,0.915943,296208482,270045382,26163100
566,0.914668,297655730,270772678,26883052
567,0.918383,299580131,271734312,27845819
568,0.926011,298868739,271448976,27419763
569,0.927902,300806756,272417416,28389340
570,0.929244,302274492,273154982,29119510
571,1.077554,304226173,274130252,30095921
572,0.997815,304881266,274476472,30404794
573,0.925614,306846659,275458596,31388063
574,0.931494,308335027,276206504,32128523
575,0.932415,310314180,277195506,33118674
576,0.920577,301190817,275660984,25529833
577,1.145873,303183778,276656888,26526890
578,0.950477,304692922,277415210,27277712
579,0.949493,306699739,278418040,28281699
580,0.929525,307372696,278773454,28599242
581,0.958415,309393417,279783234,29610183
582,0.958012,310923481,280552042,30371439
583,0.956937,312958154,281568796,31389358
584,0.968346,312201346,281262746,30938600
585,1.044068,314250019,282286498,31963521
586,1.031608,315801147,283065864,32735283
587,0.977888,317863868,284096638,33767230
588,0.982281,318554929,284461366,34093563
589,0.981235,320631746,285499186,35132560
590,0.974353,322204082,286289182,35914900
591,0.994133,324295043,287334072,36960971
592,0.990112,321148648,286022018,35126630
593,0.982844,323253801,287074002,36179799
594,0.990509,324847489,287874700,36972789
595,0.994523,326966882,288933802,38033080
596,1.081773,327676287,289307964,38368323
597,0.952201,329809968,290374208,39435760
598,0.962147,331425152,291185680,40239472
599,1.013571,333573169,292259090,41314079
600,0.992909,332769553,291931630,40837923
601,0.958353,334931954,293012230,41919724
602,1.055558,336568778,293834548,42734230
603,0.974476,338745611,294922362,43823249
604,0.993494,339473600,295306078,44167522
605,1.103055,341664913,296401130,45263783
606,0.975653,343323521,297234366,46089155
607,0.991487,345529362,298336680,47192682
608,0.974619,338594362,295803740,42790622
609,1.048488,340814779,296913340,43901439
610,1.009769,342495315,297757566,44737749
611,1.009487,344730356,298874476,45855880
612,1.032933,345477169,299267866,46209303
613,1.035936,347726882,300392110,47334772
614,1.044399,349429490,301247398,48182092
615,1.034875,351693923,302379000,49314923
616,1.038051,350842107,302029434,48812673
617,1.049150,353121308,303168418,49952890
618,1.050025,354846132,304034840,50811292
619,1.057600,357140149,305181230,51958919
620,1.053006,357906026,305584414,52321612
621,1.048462,360214907,306738234,53476673
622,1.054190,361962091,307615862,54346229
623,1.049623,364285884,308777136,55508748
624,1.052479,360754969,307287100,53467869
625,1.056383,363093722,308455852,54637870
626,1.075178,364863410,309344758,55518652
627,1.084054,367217171,310521012,56696159
628,1.064548,368002352,310934110,57068242
629,1.066145,370371169,312117890,58253279
630,1.055569,372163505,313018146,59145359
631,1.039392,374547426,314209476,60337950
632,1.064705,373646018,313837108,59808910
633,1.152550,376045091,315036012,61009079
634,1.084518,377860219,315947690,61912529
635,1.099146,380274492,317154192,63120300
636,1.069762,381079217,317577324,63501893
637,1.273582,383508738,318791448,64717290
638,1.053886,385346802,319714620,65632182
639,1.052470,387791619,320936390,66855229
640,1.041564,377195723,326959600,50236123
641,1.054862,379655884,328189040,51466844
642,1.052018,381517028,329123778,52393250
643,1.058221,383992581,330360912,53631669
644,1.079828,384817090,330794198,54022892
645,1.114972,387308083,332039050,55269033
646,1.103873,389192451,332985426,56207025
647,1.108884,391698932,334238020,57460912
648,1.129103,390746540,333842154,56904386
649,1.126154,393268557,335102514,58166043
650,1.117416,395176293,336060600,59115693
651,1.127347,397713894,337328750,60385144
652,1.138160,398558427,337772310,60786117
653,1.122186,401111660,339048274,62063386
654,1.147786,403042908,340018142,63024766
655,1.145292,405611821,341301944,64309877
656,1.124948,401674354,339622910,62051444
657,1.157221,404258995,340914574,63344421
658,1.133825,406213899,341896296,64317603
659,1.137757,408814316,343195846,65618470
660,1.155342,409679113,343649800,66029313
661,1.157704,412295354,344957260,67338094
662,1.153672,414274058,345950908,68323150
663,1.161224,416906171,347266302,69639869
664,1.178742,415901403,346846242,69055161
665,1.179147,418549436,348169594,70379842
666,1.192164,420552084,349175240,71376844
667,1.179357,423216085,350506574,72709511
668,1.147647,424101386,350971042,73130344
669,1.206779,426781403,352310382,74471021
670,1.138106,428808139,353328098,75480041
671,1.144160,431504220,354675468,76828752
672,1.165702,422776508,351346758,71429750
673,1.162649,425488701,352702182,72786519
674,1.251217,427539669,353732040,73807629
675,1.174073,430268022,355095542,75172480
676,1.185674,431174067,355570644,75603423
677,1.172850,433918628,356942248,76976380
678,1.192056,435993972,357984320,78009652
679,1.228536,438754789,359364050,79390739
680,1.210861,437696253,358919100,78777153
681,1.200790,440473374,360306980,80166394
682,1.474161,442573238,361361338,81211900
683,1.237566,445366711,362757392,82609319
684,1.234913,446293740,363243248,83050492
685,1.243450,449103613,364647500,84456113
686,1.212904,451228141,365714216,85513925
687,1.227001,454054462,367126690,86927772
688,1.294845,449688411,365247642,84440769
689,1.214181,452531228,366668362,85862866
690,1.214067,454680564,367747508,86933056
691,1.213986,457539925,369176498,88363427
692,1.229860,458488178,369673228,88814950
693,1.216609,461364131,371110512,90253619
694,1.227002,463538419,372202160,91336259
695,1.228869,466431012,373647762,92783250
696,1.221486,465317316,373177226,92140090
697,1.238001,468226597,374631170,93595427
698,1.239684,470425981,375735392,94690589
699,1.245243,473351998,377197702,96154296
