size,time,flops,add,mul
140,0.008342,4362176,2831318,1530858
141,0.008480,4480337,2890258,1590079
142,0.008637,4572481,2937246,1635235
143,0.008787,4694034,2997880,1696154
144,0.008431,4617559,3020894,1596665
145,0.008866,4742552,3083246,1659306
146,0.008922,4839920,3132872,1707048
147,0.009330,4968401,3196966,1771435
148,0.009399,5020142,3227624,1792518
149,0.009578,5152159,3293484,1858675
150,0.009713,5254895,3345820,1909075
151,0.010547,5390496,3413470,1977026
152,0.010764,5371328,3422402,1948926
153,0.010150,5510561,3491866,2018695
154,0.010224,5618809,3546984,2071825
155,0.011174,5761722,3618286,2143436
156,0.011010,5818607,3651778,2166829
157,0.011293,5965248,3724942,2240306
158,0.011524,6079152,3782914,2296238
159,0.012588,6229569,3857964,2371605
160,0.011493,6149025,4048150,2100875
161,0.011264,6303266,4125110,2178156
162,0.011558,6422970,4186008,2236962
163,0.012334,6581083,4264902,2316181
164,0.012672,6643352,4301348,2342004
165,0.012202,6805385,4382200,2423185
166,0.012564,6931033,4446096,2484937
167,0.012941,7097034,4528930,2568104
168,0.013303,7068642,4535244,2533398
169,0.013395,7238659,4620084,2618575
170,0.013902,7370395,4687050,2683345
171,0.014266,7544476,4773920,2770556
172,0.014327,7612369,4813440,2798929
173,0.014670,7790562,4902364,2888198
174,0.014904,7928530,4972472,2956058
175,0.015452,8110883,5063474,3047409
176,0.015313,7958336,5062730,2895606
177,0.015142,8144897,5155834,2989063
178,0.015325,8289241,5229156,3060085
179,0.015740,8480058,5324386,3155672
180,0.016012,8553815,5367100,3186715
181,0.016411,8748936,5464480,3284456
182,0.016672,8899800,5541088,3358712
183,0.017550,9099273,5640642,3458631
184,0.017214,9060265,5643642,3416623
185,0.017558,9264138,5745394,3518744
186,0.017596,9421666,5825360,3596306
187,0.018265,9629987,5929334,3700653
188,0.018505,9709848,5975362,3734486
189,0.019046,9922665,6081582,3841083
190,0.019200,10087001,6164978,3922023
191,0.020389,10304362,6273468,4030894
192,0.020945,11426067,8249544,3176523
193,0.021170,11648020,8360328,3287692
194,0.021551,11819308,8447226,3372082
195,0.021956,12045901,8560328,3485573
196,0.022556,12132106,8609790,3522316
197,0.022744,12363387,8725234,3638153
198,0.022678,12541771,8815706,3726065
199,0.023989,12777788,8933516,3844272
200,0.023570,12726772,8932506,3794266
201,0.023680,12967573,9052706,3914867
202,0.024344,13153197,9146824,4006373
203,0.024597,13398830,9269438,4129392
204,0.024906,13491619,9322454,4169165
205,0.025257,13742132,9447506,4294626
206,0.025844,13935140,9545342,4389798
207,0.026866,14190581,9672856,4517725
208,0.026454,13939930,9637338,4302592
209,0.026043,14200347,9767338,4433009
210,0.026726,14400883,9868964,4531919
211,0.026942,14666324,10001474,4664850
212,0.027671,14765937,10058164,4707773
213,0.027516,15036450,10193208,4843242
214,0.027890,15244658,10298696,4945962
215,0.029067,15520291,10436298,5083993
216,0.028880,15455875,10430582,5025293
217,0.029255,15736676,10570766,5165910
218,0.029657,15952700,10680188,5272512
219,0.030780,16238717,10822978,5415739
220,0.030621,16345394,10883462,5461932
221,0.031345,16636675,11028882,5607793
222,0.031609,16860659,11142310,5718349
223,0.033097,17157252,11290384,5866868
224,0.031281,16707628,11396616,5311012
225,0.031405,17009581,11547368,5462213
226,0.031336,17241669,11664874,5576795
227,0.032190,17549030,11818328,5730702
228,0.032583,17663011,11882726,5780285
229,0.033608,17975828,12038906,5936922
230,0.033553,18216164,12160562,6055602
231,0.034864,18534485,12319492,6214993
232,0.034731,18455277,12308374,6146903
233,0.034974,18779150,12470078,6309072
234,0.034996,19027878,12595956,6431922
235,0.036694,19357351,12760458,6596893
236,0.036280,19478876,12828890,6649986
237,0.036924,19813997,12996214,6817783
238,0.038133,20071261,13126386,6944875
239,0.039350,20412078,13296556,7115522
240,0.037956,20041291,13215248,6826043
241,0.037882,20387852,13388288,6999564
242,0.038118,20653796,13522826,7130970
243,0.039460,21006149,13698760,7307389
244,0.039925,21135458,13771346,7364112
245,0.040473,21493651,13950198,7543453
246,0.040893,21768419,14089174,7679245
247,0.042536,22132500,14270968,7861532
248,0.041296,22037108,14253752,7783356
249,0.042591,22407125,14438512,7968613
250,0.042811,22690861,14581998,8108863
251,0.044415,23066862,14769748,8297114
252,0.044244,23204195,14846608,8357587
253,0.045436,23586228,15037372,8548856
254,0.045829,23879076,15185440,8693636
255,0.048265,24267189,15379242,8887947
256,0.043587,24077776,16548240,7529536
257,0.044317,24472017,16745104,7726913
258,0.044920,24774121,16897826,7876295
259,0.045364,25174538,17097776,8076762
260,0.045409,25320135,17179030,8141105
261,0.047051,25726776,17382090,8344686
262,0.047550,26038280,17539538,8498742
263,0.048494,26451193,17745732,8705461
264,0.047505,26338225,17721722,8616503
265,0.049036,26757458,17931074,8826384
266,0.049815,27078506,18093320,8985186
267,0.051220,27504107,18305854,9198253
268,0.051356,27658208,18391622,9266586
269,0.051832,28090225,18607362,9482863
270,0.052771,28420961,18774478,9646483
271,0.053395,28859442,18993448,9865994
272,0.052184,28346487,18855334,9491153
273,0.053138,28791480,19077558,9713922
274,0.053802,29132048,19249616,9882432
275,0.054796,29583601,19475118,10108483
276,0.054783,29746446,19565520,10180926
277,0.056014,30204607,19794324,10410283
278,0.056870,30555151,19971396,10583755
279,0.057856,31019968,20203526,10816442
280,0.057444,30888032,20172026,10716006
281,0.058202,31359553,20407506,10952047
282,0.058947,31720217,20589664,11130553
283,0.060000,32198490,20828518,11369972
284,0.061035,32370319,20923674,11446645
285,0.061290,32855392,21165926,11689466
286,0.062444,33226320,21353242,11873078
287,0.063598,33718241,21598916,12119325
288,0.060417,32696161,21519506,11176655
289,0.086657,33194978,21768626,11426352
290,0.062083,33576314,21961172,11615142
291,0.062832,34082075,22213762,11868313
292,0.062890,34263128,22313792,11949336
293,0.065890,34775881,22569876,12206005
294,0.065524,35167769,22767724,12400045
295,0.066107,35687562,23027326,12660236
296,0.065690,35535266,22987640,12547626
297,0.067356,36062147,23250784,12811363
298,0.067566,36464731,23454006,13010725
299,0.069328,36998748,23720716,13278032
300,0.069605,37189265,23825740,13363525
301,0.070530,37730466,24096040,13634426
302,0.071919,38143890,24304708,13839182
303,0.073333,38692323,24578622,14113701
304,0.070691,38015168,24372686,13642482
305,0.072830,38570881,24650238,13920643
306,0.072897,38995289,24864424,14130865
307,0.073120,39558330,25145638,14412692
308,0.074664,39758551,25255776,14502775
309,0.075974,40328968,25540676,14788292
310,0.076644,40764504,25760452,15004052
311,0.078590,41342345,26049062,15293283
312,0.077164,41168297,26000494,15167803
313,0.078438,41753610,26292838,15460772
314,0.078878,42200418,26518276,15682142
315,0.080865,42793251,26814378,15978873
316,0.081083,43003416,26929750,16073666
317,0.082418,43603817,27229634,16374183
318,0.083465,44062041,27460806,16601235
319,0.085793,44670058,27764496,16905562
320,0.080063,43503975,28797850,14706125
321,0.085608,44119656,29105370,15014286
322,0.114616,44589440,29342348,15247092
323,0.081832,45212833,29653722,15559111
324,0.081485,45433182,29774448,15658734
325,0.083308,46064335,30089700,15974635
326,0.086201,46545823,30332556,16213267
327,0.086341,47184784,30651710,16533074
328,0.087416,46987592,30593564,16394028
329,0.088781,47634409,30916644,16717765
330,0.087712,48127745,31165450,16962295
331,0.090251,48782466,31492480,17289986
332,0.090713,49013239,31618680,17394559
333,0.091900,49675912,31949684,17726228
334,0.091919,50181240,32204512,17976728
335,0.094502,50851913,32539514,18312399
336,0.092540,49988526,32254740,17733786
337,0.093997,50667247,32593764,18073483
338,0.094411,51184711,32854686,18330025
339,0.095727,51871528,33197756,18673772
340,0.096722,52112965,33329550,18783415
341,0.096703,52807926,33676690,19131236
342,0.100384,53337670,33943778,19393892
343,0.101744,54040823,34295012,19745811
344,0.100220,53819095,34226592,19592503
345,0.102687,54530488,34581944,19948544
346,0.103151,55072656,34855270,20217386
347,0.103194,55792337,35214764,20577573
348,0.104456,56044678,35352272,20692406
349,0.106877,56772695,35715932,21056763
350,0.107826,57327431,35995568,21331863
351,0.109979,58063832,36363418,21700414
352,0.104651,56265920,35996678,20269242
353,0.106364,57010753,36368742,20642011
354,0.106065,57578201,36654760,20923441
355,0.108602,58331514,37031062,21300452
356,0.108232,58594999,37174404,21420595
357,0.110199,59356840,37554968,21801872
358,0.111772,59937144,37847440,22089704
359,0.113785,60707561,38232290,22475271
360,0.112369,60459905,38152900,22307005
361,0.115015,61238946,38542060,22696886
362,0.115576,61832250,38841058,22991192
363,0.118172,62619963,39234552,23385411
364,0.150887,62894832,39383848,23510984
365,0.119706,63691265,39781700,23909565
366,0.121872,64297713,40087296,24210417
367,0.121525,65102914,40489530,24613384
368,0.119942,64031263,40114902,23916361
369,0.120941,64845280,40521542,24323738
370,0.122684,65465016,40833808,24631208
371,0.124604,66287897,41244878,25043019
372,0.125207,66574390,41400248,25174142
373,0.127063,67406183,41815772,25590411
374,0.127338,68039351,42134780,25904571
375,0.130144,68880104,42554782,26325322
376,0.147849,68605128,42463726,26141402
377,0.129572,69454889,42888230,26566659
378,0.130731,70101633,43214052,26887581
379,0.132843,70960450,43643082,27317368
380,0.132556,71258807,43804646,27454161
381,0.136086,72126728,44238226,27888502
382,0.140350,72787192,44570934,28216258
383,0.143866,73664265,45009088,28655177
384,0.147513,80646021,58410360,22235661
385,0.168354,81532294,58853112,22679182
386,0.150096,82206622,59192778,23013844
387,0.155022,83102143,59640152,23461991
388,0.156101,83412604,59808030,23604574
389,0.161437,84317421,60260050,24057371
390,0.160309,85005757,60606746,24399011
391,0.158224,85919918,61063436,24856482
392,0.157123,85616230,60960018,24656212
393,0.159101,86539783,61421402,25118381
394,0.159547,87242271,61775200,25467071
395,0.162096,88175264,62241302,25933962
396,0.161993,88498069,62415614,26082455
397,0.163445,89440550,62886458,26554092
398,0.163166,90157334,63247430,26909904
399,0.167128,91109351,63723040,27386311
400,0.164021,89807404,63247542,26559862
401,0.167306,90769005,63727942,27041063
402,0.168042,91500229,64096160,27404069
403,0.166647,92471462,64581374,27890088
404,0.172307,92806851,64762240,28044611
405,0.173514,93787764,65252292,28535472
406,0.175171,94533572,65627828,28905744
407,0.176135,95524213,66122742,29401471
408,0.176525,95190421,66006266,29184155
409,0.178853,96190838,66506066,29684772
410,0.178907,96951374,66888992,30062382
411,0.191221,97961615,67393702,30567913
412,0.182291,98309828,67581242,30728586
413,0.186540,99329941,68090886,31239055
414,0.194138,100105349,68481274,31624075
415,0.200242,101135382,68995876,32139506
416,0.187937,98358262,68240118,30118144
417,0.191385,99398263,68759702,30638561
418,0.196019,100188687,69157624,31031063
419,0.199694,101238704,69682214,31556490
420,0.188067,101599981,69876548,31723433
421,0.189304,102660062,70406168,32253894
422,0.192048,103465646,70811696,32653950
423,0.193675,104535839,71346370,33189469
424,0.193081,104170551,71216140,32954411
425,0.196165,105250904,71755892,33495012
426,0.196990,106071792,72169098,33902694
427,0.200817,107162353,72713952,34448401
428,0.201542,107536934,72915200,34621734
429,0.200274,108637751,73465180,35172571
430,0.203643,109474087,73886136,35587951
431,0.208639,110585208,74441266,36143942
432,0.205426,109030933,73853882,35177051
433,0.207781,110152406,74414186,35738220
434,0.226854,111004334,74842964,36161370
435,0.208131,112136207,75408466,36727741
436,0.208134,112524332,75616748,36907584
437,0.222538,113666653,76187472,37479181
438,0.215919,114534317,76624144,37910173
439,0.221463,115687134,77200114,38487020
440,0.215989,115288958,77055434,38233524
441,0.217703,116452319,77636674,38815645
442,0.218319,117335863,78081312,39254551
443,0.221661,118509816,78667846,39841970
444,0.223584,118911725,78883282,40028443
445,0.226161,120096318,79475134,40621184
446,0.226164,120995886,79927810,41068076
447,0.234101,122191167,80525004,41666163
448,0.214477,117856564,80679480,37177084
449,0.216435,119062581,81282040,37780541
450,0.219940,119978317,81742826,38235491
451,0.233791,121195118,82350776,38844342
452,0.223820,121611051,82573486,39037565
453,0.224987,122838684,83186850,39651834
454,0.228497,123770732,83655818,40114914
455,0.229978,125009245,84274620,40734625
456,0.228025,124576789,84114794,40461995
457,0.228908,125826230,84739058,41087172
458,0.254533,126774734,85216280,41558454
459,0.234878,128035151,85846030,42189121
460,0.235712,128465348,86076134,42389214
461,0.239689,129736789,86711394,43025395
462,0.239022,130701893,87196942,43504951
463,0.243582,131984406,87837736,44146670
464,0.239171,130155771,87127450,43028321
465,0.241800,131449404,87773802,43675602
466,0.243791,132431252,88267748,44163504
467,0.244828,133736053,88919682,44816371
468,0.251453,134180754,89157300,45023454
469,0.262581,135496771,89814840,45681931
470,0.254376,136495507,90317256,46178251
471,0.263806,137822788,90980426,46842362
472,0.276827,137354660,90804758,46549902
473,0.257040,138693253,91473582,47219671
474,0.266802,139709021,91984540,47724481
475,0.266478,141058974,92659042,48399932
476,0.268144,141518419,92904294,48614125
477,0.275794,142879780,93584498,49295282
478,0.281104,143912724,94104070,49808654
479,0.287854,145285541,94790000,50495541
480,0.278017,141325837,93543536,47782301
481,0.275859,142710158,94235216,48474942
482,0.286410,143760422,94763474,48996948
483,0.287757,145156295,95460928,49695367
484,0.284985,145630724,95713934,49916790
485,0.278266,147038197,96417186,50621011
486,0.283138,148105925,96954202,51151723
487,0.281739,149525046,97663276,51861770
488,0.277510,149019854,97471070,51548784
489,0.280889,150450671,98185990,52264681
490,0.283137,151536007,98731836,52804171
491,0.287542,152978568,99452626,53525942
492,0.287583,153468221,99713506,53754715
493,0.290009,154922574,100440190,54482384
494,0.291824,156025662,100994938,55030724
495,0.299407,157491855,101727540,55764315
496,0.290493,155366828,100883336,54483492
497,0.294753,156844909,101621880,55223029
498,0.294552,157965893,102185602,55780291
499,0.298203,159455910,102930112,56525798
500,0.299711,159961027,103198986,56762041
501,0.302586,161463028,103949486,57513542
502,0.305744,162602052,104522254,58079798
503,0.309180,164116085,105278768,58837317
504,0.308908,163572437,105069328,58503109
505,0.312094,165098550,105831880,59266670
506,0.316935,166255758,106413766,59841992
507,0.321134,167793999,107182380,60611619
508,0.346208,168314820,107459368,60855452
509,0.322122,169865237,108234068,61631169
510,0.334574,171040773,108825144,62215629
511,0.332079,172603414,109605954,62997460
512,0.319206,169724080,117017328,52706752
513,0.325076,171298993,117804272,53494721
514,0.329209,172493001,118404610,54088391
515,0.326217,174080234,119197712,54882522
516,0.365623,174616999,119482934,55134065
517,0.333989,176216600,120282218,55934382
518,0.341812,177429224,120891890,56537334
519,0.345742,179041241,121697380,57343861
520,0.339740,178457745,121470010,56987735
521,0.354099,180082226,122281730,57800496
522,0.400009,181313610,122900808,58412802
523,0.343818,182950603,123718782,59231821
524,0.350915,183503552,124012358,59491194
525,0.352095,185153105,124836610,60316495
526,0.360670,186403393,125465166,60938227
527,0.367544,188065554,126295720,61769834
528,0.357242,185622103,125306582,60315521
529,0.346898,187296920,126143462,61153458
530,0.347371,188566256,126781568,61784688
531,0.349681,190253777,127624798,62628979
532,0.352105,190823150,127926848,62896302
533,0.354551,192523423,128776452,63746971
534,0.357294,193811951,129424180,64387771
535,0.358239,195525024,130280182,65244842
536,0.358436,194900288,130034186,64866102
537,0.362223,196626209,130896610,65729599
538,0.367230,197934073,131554032,66380041
539,0.368464,199672890,132422902,67249988
540,0.372102,200258927,132733546,67525381
541,0.374484,202010688,133608886,68401802
542,0.384686,203338032,134276074,69061958
543,0.382516,205102785,135157908,69944877
544,0.366345,199757121,133319050,66438071
545,0.371830,201534914,134207402,67327512
546,0.374013,202881882,134884428,67997454
547,0.377448,204672763,135779322,68893441
548,0.382293,205275704,136098680,69177024
549,0.381307,207079721,137000140,70079581
550,0.385033,208446457,137687076,70759381
551,0.394164,210263658,138595126,71668532
552,0.388987,209596290,138329808,71266482
553,0.392761,211426723,139244472,72182251
554,0.399258,212813371,139941390,72871981
555,0.397098,214657084,140862692,73794392
556,0.403358,215277169,141190884,74086285
557,0.415881,217134210,142118848,75015362
558,0.405021,218540914,142825820,75715094
559,0.409986,220411331,143760470,76650861
560,0.440751,217627424,142615382,75012042
561,0.406926,219511265,143556742,75954523
562,0.411571,220938169,144273840,76664329
563,0.438225,222835482,145221934,77613548
564,0.415618,223472951,145559080,77913871
565,0.420196,225383784,146513932,78869852
566,0.421533,226831032,147241228,79589804
567,0.428150,228755433,148202862,80552571
568,0.426147,228044041,147917526,80126515
569,0.428732,229982058,148885966,81096092
570,0.434280,231449794,149623532,81826262
571,0.434732,233401475,150598802,82802673
572,0.439015,234056568,150945022,83111546
573,0.441316,236021961,151927146,84094815
574,0.446530,237510329,152675054,84835275
575,0.451283,239489482,153664056,85825426
576,0.422752,230366119,152129534,78236585
577,0.429175,232359080,153125438,79233642
578,0.429771,233868224,153883760,79984464
579,0.434084,235875041,154886590,80988451
580,0.436975,236547998,155242004,81305994
581,0.439912,238568719,156251784,82316935
582,0.442084,240098783,157020592,83078191
583,0.451881,242133456,158037346,84096110
584,0.444631,241376648,157731296,83645352
585,0.450051,243425321,158755048,84670273
586,0.455598,244976449,159534414,85442035
587,0.457193,247039170,160565188,86473982
588,0.473810,247730231,160929916,86800315
589,0.469190,249807048,161967736,87839312
590,0.472512,251379384,162757732,88621652
591,0.471842,253470345,163802622,89667723
592,0.462939,250323950,162490568,87833382
593,0.465669,252429103,163542552,88886551
594,0.496854,254022791,164343250,89679541
595,0.473469,256142184,165402352,90739832
596,0.477156,256851589,165776514,91075075
597,0.481167,258985270,166842758,92142512
598,0.488318,260600454,167654230,92946224
599,0.486685,262748471,168727640,94020831
600,0.488451,261944855,168400180,93544675
601,0.518400,264107256,169480780,94626476
602,0.498551,265744080,170303098,95440982
603,0.500916,267920913,171390912,96530001
604,0.512131,268648902,171774628,96874274
605,0.528326,270840215,172869680,97970535
606,0.510165,272498823,173702916,98795907
607,0.517931,274704664,174805230,99899434
608,0.497216,267769664,172272290,95497374
609,0.501307,269990081,173381890,96608191
610,0.512571,271670617,174226116,97444501
611,0.511487,273905658,175343026,98562632
612,0.514682,274652471,175736416,98916055
613,0.521374,276902184,176860660,100041524
614,0.526251,278604792,177715948,100888844
615,0.531708,280869225,178847550,102021675
616,0.528745,280017409,178497984,101519425
617,0.535167,282296610,179636968,102659642
618,0.543514,284021434,180503390,103518044
619,0.544156,286315451,181649780,104665671
620,0.545027,287081328,182052964,105028364
621,0.544502,289390209,183206784,106183425
622,0.551104,291137393,184084412,107052981
623,0.556794,293461186,185245686,108215500
624,0.548190,289930271,183755650,106174621
625,0.551435,292269024,184924402,107344622
626,0.557944,294038712,185813308,108225404
627,0.560325,296392473,186989562,109402911
628,0.565571,297177654,187402660,109774994
629,0.567425,299546471,188586440,110960031
630,0.569495,301338807,189486696,111852111
631,0.582277,303722728,190678026,113044702
632,0.582792,302821320,190305658,112515662
633,0.599695,305220393,191504562,113715831
634,0.583423,307035521,192416240,114619281
635,0.585676,309449794,193622742,115827052
636,0.596507,310254519,194045874,116208645
637,0.604140,312684040,195259998,117424042
638,0.601769,314522104,196183170,118338934
639,0.628737,316966921,197404940,119561981
640,0.581554,306371025,203428150,102942875
641,0.576825,308831186,204657590,104173596
642,0.569776,310692330,205592328,105100002
643,0.573126,313167883,206829462,106338421
644,0.573010,313992392,207262748,106729644
645,0.607999,316483385,208507600,107975785
646,0.583925,318367753,209453976,108913777
647,0.593389,320874234,210706570,110167664
648,0.593438,319921842,210310704,109611138
649,0.601655,322443859,211571064,110872795
650,0.603194,324351595,212529150,111822445
651,0.605544,326889196,213797300,113091896
652,0.612386,327733729,214240860,113492869
653,0.612949,330286962,215516824,114770138
654,0.618712,332218210,216486692,115731518
655,0.620538,334787123,217770494,117016629
656,0.611250,330849656,216091460,114758196
657,0.652959,333434297,217383124,116051173
658,0.644171,335389201,218364846,117024355
659,0.625811,337989618,219664396,118325222
660,0.655550,338854415,220118350,118736065
661,0.675462,341470656,221425810,120044846
662,0.668486,343449360,222419458,121029902
663,0.649861,346081473,223734852,122346621
664,0.645275,345076705,223314792,121761913
665,0.653997,347724738,224638144,123086594
666,0.675538,349727386,225643790,124083596
667,0.655849,352391387,226975124,125416263
668,0.666216,353276688,227439592,125837096
669,0.669477,355956705,228778932,127177773
670,0.672817,357983441,229796648,128186793
671,0.675271,360679522,231144018,129535504
672,0.661285,351951810,227815308,124136502
673,0.657503,354664003,229170732,125493271
674,0.663141,356714971,230200590,126514381
675,0.663668,359443324,231564092,127879232
676,0.669309,360349369,232039194,128310175
677,0.683608,363093930,233410798,129683132
678,0.732744,365169274,234452870,130716404
679,0.724240,367930091,235832600,132097491
680,0.708181,366871555,235387650,131483905
681,0.717827,369648676,236775530,132873146
682,0.723726,371748540,237829888,133918652
683,0.702308,374542013,239225942,135316071
684,0.713478,375469042,239711798,135757244
685,0.710119,378278915,241116050,137162865
686,0.713915,380403443,242182766,138220677
687,0.721761,383229764,243595240,139634524
688,0.749206,378863713,241716192,137147521
689,0.761345,381706530,243136912,138569618
690,0.720434,383855866,244216058,139639808
691,0.726165,386715227,245645048,141070179
692,0.727665,387663480,246141778,141521702
693,0.732054,390539433,247579062,142960371
694,0.782940,392713721,248670710,144043011
695,0.747003,395606314,250116312,145490002
696,0.755595,394492618,249645776,144846842
697,0.759227,397401899,251099720,146302179
698,0.757729,399601283,252203942,147397341
699,0.787401,402527300,253666252,148861048
700,0.766420,403497017,254173976,149323041
701,0.785097,406439818,255644676,150795142
702,0.797543,408664442,256761544,151902898
703,0.780359,411624075,258240658,153383417
704,0.738778,396091712,254207018,141884694
705,0.759865,399068225,255694570,143373655
706,0.755998,401318233,256824156,144494077
707,0.754544,404311674,258320170,145991504
708,0.765871,405303095,258839008,146464087
709,0.889949,408313512,260343508,147970004
710,0.808413,410589048,261485884,149103164
711,0.806777,413616489,262998894,150617595
712,0.787065,412446241,262502076,149944165
713,0.825732,415490754,264023620,151467134
714,0.808690,417791962,265178858,152613104
715,0.789166,420853595,266708960,154144635
716,0.815363,421866960,267239032,154627928
717,0.792139,424945761,268777716,156168045
718,0.801603,427272785,269945888,157326897
719,0.934100,430368802,271493178,158875624
720,0.820630,425552135,269403100,156149035
721,0.838553,428665416,270959020,157706396
722,0.841211,431018400,272140198,158878202
723,0.831338,434148993,273704772,160444221
724,0.820554,435184542,274246198,160938344
725,0.821917,438332495,275819450,162513045
726,0.828778,440711583,277013706,163697877
727,0.833258,443876944,278595660,165281284
728,0.836553,442648752,278071864,164576888
729,0.837135,445831569,279662544,166169025
730,0.867806,448236905,280869950,167366955
731,0.878037,451437226,282469380,168967846
732,0.885307,452495199,283022280,169472919
733,0.904478,455713072,284630484,171082588
734,0.890962,458144800,285851112,172293688
735,0.921688,461380273,287468114,173912159
736,0.896011,450656473,283241946,167414527
737,0.884822,453909594,284867770,169041824
738,0.891722,456367858,286101692,170266166
739,0.861216,459638675,287736362,171902313
740,0.865737,460719312,288300856,172418456
741,0.873893,464007873,289944396,174063477
742,0.887934,466492817,291191684,175301133
743,0.884065,469799170,292844118,176955052
744,0.885462,468511642,292292648,176218994
745,0.888405,471835835,293954000,177881835
746,0.898722,474347603,295214726,179132877
747,0.913418,477689684,296885020,180804664
748,0.912030,478793225,297461228,181331997
749,0.907205,482153242,299140488,183012754
750,1.026210,484691978,300414724,184277254
751,0.962815,488069979,302102974,185967005
752,0.945685,482780664,299790850,182989814
