size,time,flops,add,mul
751,0.947582,488069979,302102974,185967005
752,0.924725,482780664,299790850,182989814
753,0.943809,486176697,301488114,184688583
754,1.003155,488742545,302775932,185966613
755,0.950229,492156658,304482234,187674424
756,0.962682,493283343,305070276,188213067
757,0.958454,496715584,306785640,189929944
758,0.973169,499308688,308087112,191221576
759,0.975883,502759105,309811562,192947543
760,0.975929,501410849,309231722,192179127
761,0.973403,504879490,310965282,193914208
762,0.980140,507499994,312280480,195219514
763,0.990298,510986907,314023174,196963733
764,0.996885,512136976,314623170,197513806
765,1.009366,515642209,316375022,199267187
766,1.020779,518290257,317704018,200586239
767,1.049279,521813858,319465052,202348806
768,1.052171,567176355,411526728,155649627
769,1.226915,570718372,413296968,157421404
770,1.066405,573394108,414639834,158754274
771,1.066008,576954589,416419304,160535285
772,1.107768,578128282,417031374,161096908
773,1.086644,581707275,418820098,162887177
774,1.147076,584410843,420176906,164233937
775,1.096115,588008396,421974908,166033488
776,1.088054,586598020,421366002,165232018
777,1.092462,590214181,423173306,167040875
778,1.099861,592945725,424544128,168401597
779,1.105530,596580542,426360758,170219784
780,1.149617,597778099,426985022,170793077
781,1.110680,601431620,428811002,172620618
782,1.262560,604191284,430195910,173995374
783,1.182625,607863557,432031264,175832293
784,1.182169,602079562,429486078,172593484
785,1.177903,605770635,431330830,174439805
786,1.161739,608558563,432729896,175828667
787,1.150699,612268484,434584070,177684414
788,1.234409,613490145,435220648,178269497
789,1.203419,617218962,437084268,180134694
790,1.155339,620035298,438497564,181537734
791,1.288892,623783059,440370654,183412405
792,1.246370,622309171,439731986,182577185
793,1.184468,626075924,441614570,184461354
794,1.213939,628920812,443042168,185878644
795,1.216914,632706605,444934270,187772335
796,1.212757,633952610,445583282,188369328
797,1.225784,637757491,447484926,190272565
798,1.236008,640631075,448926898,191704177
799,1.247308,644455092,450838108,193616984
800,1.205248,631531828,445612794,185919034
801,1.157296,635375029,447533594,187841435
802,1.162304,638277453,448990012,189287441
803,1.185586,642139886,450920426,191219460
804,1.178500,643410475,451581992,191828483
805,1.189797,647292188,453522044,193770144
806,1.243977,650223596,454992980,195230616
807,1.191773,654124637,456942694,197181943
808,1.187588,652585845,456273568,196312277
809,1.199160,656506262,458232968,198273294
810,1.208036,659466798,459718494,199748304
811,1.210330,663406639,461687604,201719035
812,1.215941,664702052,462361844,202340208
813,1.223938,668661365,464340688,204320677
814,1.295856,671651173,465840876,205810297
815,1.236777,675630006,467829478,207800528
816,1.226546,669329299,465040214,204289085
817,1.267358,673327700,467038598,206289102
818,1.299520,676346924,468553520,207793404
819,1.345715,680364941,470561710,209803231
820,1.298635,681685418,471248744,210436674
821,1.357131,685723099,473266764,212456335
822,1.305122,688771883,474796492,213975391
823,1.389636,692829276,476824366,216004910
824,1.338466,691224188,476124086,215100102
825,1.343849,695301341,478161838,217139503
826,1.362221,698379829,479706444,218673385
827,1.329283,702476790,481754098,220722692
828,1.366164,703822571,482454046,221368525
829,1.365614,707939388,484511626,223427762
830,1.353462,711047724,486071182,224976542
831,1.361283,715184445,488138712,227045733
832,1.296033,691622842,480795834,210827008
833,1.300283,695779515,482873338,212906177
834,1.310747,698917843,484447916,214469927
835,1.314951,703094516,486535418,216559098
836,1.369910,704465841,487248400,217217441
837,1.336158,708662562,489345924,219316638
838,1.335770,711831026,490935596,220895430
839,1.340089,716047843,493043166,223004677
840,1.349960,714375067,492311036,222064031
841,1.351552,718612028,494428676,224183352
842,1.363031,721810772,496033514,225777258
843,1.356672,726067925,498161248,227906677
844,1.448503,727465034,498887384,228577650
845,1.412039,731742427,501025236,230717191
846,1.463211,734971595,502645312,232326283
847,1.402433,739269276,504793306,234475970
848,1.385519,732429825,501748948,230680877
849,1.385347,736747842,503907108,232840734
850,1.395988,740007578,505542494,234465084
851,1.406759,744345979,507710844,236635135
852,1.411920,745769112,508450254,237318858
853,1.427906,750127945,510628818,239499127
854,1.423771,753418393,512279586,241138807
855,1.440548,757797706,514468388,243329318
856,1.489827,756055850,513703712,242352138
857,1.441894,760455691,515902776,244552915
858,1.461715,763776995,517568998,246207997
859,1.462191,768197412,519778348,248419064
860,1.467419,769646809,520531152,249115657
861,1.541991,774087850,522750812,251337038
862,1.531011,777440154,524432560,253007594
863,1.496065,781901867,526662554,255239313
864,1.456437,766575763,520336406,246239357
865,1.531770,771058196,522576758,248481438
866,1.479205,774441644,524274104,250167540
867,1.484061,778944845,526524838,252420007
868,1.491635,780420746,527291156,253129590
869,1.495860,784944763,529552296,255392467
870,1.550728,788359499,531265312,257094187
871,1.512168,792904380,533536882,259367498
872,1.516604,791092052,532738964,258353088
873,1.523194,795657845,535020988,260636857
874,1.530170,799104013,536749746,262354267
875,1.548800,803690766,539042248,264648518
876,1.544772,805193411,539822200,265371211
877,1.568650,809801172,542125204,267675968
878,1.575982,813278916,543869776,269409140
879,1.584069,817907733,546183306,271724427
880,1.548558,810507506,542872838,267634668
881,1.552888,815157427,545196918,269960509
882,1.565783,818666891,546957376,271709515
883,1.574744,823337964,549292030,274045934
884,1.633397,824867593,550085736,274781857
885,1.686990,829559866,552430988,277128878
886,1.642432,833101194,554207404,278893790
887,1.648313,837814715,556563278,281251437
888,1.622824,835930523,555731422,280199101
889,1.666331,840665340,558097942,282567398
890,1.720517,844238676,559890388,284348288
891,1.724175,848994837,562267578,286727259
892,1.672740,850551690,563075158,287476532
893,1.675413,855329243,565463042,289866201
894,1.678748,858934731,567271590,291663141
895,1.697135,863733724,569670192,294063532
896,1.594439,828608620,568369032,260239588
897,1.604706,833429101,570778376,262650725
898,1.605694,837066885,572603098,264463787
899,1.627003,841908902,575023208,266885694
900,1.633120,843493219,575844782,267648437
901,1.660302,848356820,578275682,270081138
902,1.692178,852027044,580116650,271910394
903,1.667401,856912277,582558364,274353913
904,1.658449,854954829,581691874,273262955
905,1.673644,859861742,584144426,275717316
906,1.680995,863564550,586001712,277562838
907,1.714720,868493191,588465126,280028065
908,1.701779,870105212,589300814,280804398
909,1.709244,875055629,591775114,283280515
910,1.728621,878791165,593648790,285142375
911,1.733141,883763406,596134000,287629406
912,1.709145,875780371,592546406,283233965
913,1.721252,880774484,595042550,285731934
914,1.733817,884542892,596932688,287610204
915,1.745956,889558925,599439790,290119135
916,1.736606,891198890,600289712,290909178
917,1.742593,896236891,602807796,293429095
918,1.762420,900038315,604714468,295323847
919,1.696489,905098332,607243558,297854774
920,1.762597,903066236,606341738,296724498
921,1.696155,908148317,608881858,299266459
922,1.739601,911982901,610805136,301177765
923,1.790350,917087094,613356310,303730784
924,1.806272,918755243,614220586,304534657
925,1.800164,923881596,616782838,307098758
926,1.816604,927749484,618722794,309026690
927,1.840709,932898045,621296148,311601897
928,1.771495,914965725,613767478,301198247
929,1.791468,920136542,616351958,303784584
930,1.791915,924037878,618308664,305729214
931,1.722076,929230999,620904294,308326705
932,1.720785,930927572,621783044,309144528
933,1.733128,936143045,624389848,311753197
934,1.894667,940077973,626363376,313714597
935,1.805273,945315846,628981378,316334468
936,1.889144,943207710,628043532,315164178
937,1.835671,948468031,630672756,317795275
938,1.854820,952436695,632663178,319773517
939,1.888201,957719512,635303648,322415864
940,1.891973,959444749,636196992,323247757
941,1.903055,964750110,638848732,325901378
942,1.908268,968752654,640856120,327896534
943,1.929259,974080607,643519154,330561453
944,1.882023,965492732,639643418,325849314
945,1.922290,970843325,642317770,328525555
946,1.856537,974879893,644342196,330537697
947,1.834840,980253174,647027890,333225284
948,1.840873,982007315,647935948,334071367
949,1.917076,987403332,650633008,336770324
950,1.883365,991474068,652674544,338799524
951,1.936502,996892869,655382994,341509875
952,1.952977,994707301,654408426,340298875
953,1.877123,1000148934,657128290,343020644
954,1.897536,1004253982,659187008,345066974
955,1.900267,1009718495,661918310,347800185
956,1.958336,1011501780,662841202,348660578
957,2.002300,1016989221,665583966,351405255
958,2.018829,1021128725,667659938,353468787
959,2.029285,1026639142,670414188,356224954
960,1.924032,993428059,658951952,334476107
961,1.947179,998961500,661717712,337243788
962,1.953189,1003135604,663811010,339324594
963,1.971236,1008692117,666588304,342103813
964,1.973117,1010504786,667526150,342978636
965,1.997572,1016084419,670315002,345769417
966,2.007594,1020293267,672425698,347867569
967,1.981204,1025896068,675226132,350669936
968,1.983698,1023631676,674214146,349417530
969,1.926736,1029257693,677026186,352231507
970,1.985979,1033501429,679154352,354347077
971,1.950414,1039150710,681978022,357172688
972,1.951621,1040993003,682930942,358062061
973,1.978741,1046665596,685766266,360899330
974,2.099522,1050944364,687911974,363032390
975,1.992425,1056640317,690758976,365881341
976,1.970130,1047425570,686584082,360841488
977,2.072662,1053144931,689442786,363702145
978,2.082259,1057458875,691606108,365852767
979,2.035357,1063201692,694476538,368725154
980,2.004644,1065073849,695444652,369629197
981,2.052901,1070840170,698326832,372513338
982,2.060307,1075189434,700507840,374681594
983,2.132131,1080979307,703401794,377577513
984,2.111948,1078634699,702351694,376283005
985,2.059414,1084448172,705257446,379190726
986,2.106762,1088832900,707456212,381376688
987,2.085852,1094670021,710373786,384296235
988,2.073758,1096572282,711357214,385215068
989,2.132262,1102433099,714286634,388146465
990,2.199180,1106853435,716503230,390350205
991,2.219730,1112737996,719444520,393293476
992,2.134641,1091996084,710611640,381384444
993,2.132496,1097904437,713564824,384339613
994,2.159787,1102360525,715799322,386561203
995,2.179443,1108292718,718764424,389528294
996,2.522629,1110225323,719763286,390462037
997,2.182941,1116181404,722740330,393441074
998,2.171569,1120673388,724992802,395680586
999,2.161556,1126653405,727981812,398671593
1000,2.155397,1124227189,726892902,397334287
1001,2.177508,1130231190,729893902,400337288
1002,2.244773,1134759214,732164420,402594794
1003,2.189974,1140787247,735177434,405609813
1004,2.345877,1142750436,736191850,406558586
1005,2.218569,1148802549,739216902,409585647
1006,2.262396,1153366757,741505538,411861219
1007,2.306267,1159442998,744542652,414900346
1008,2.270303,1149579347,740057584,409521763
1009,2.209969,1155679764,743106784,412572980
1010,2.246038,1160280300,745413610,414866690
1011,2.321931,1166404941,748474920,417930021
1012,2.304471,1168398954,749505010,418893944
1013,2.386923,1174547867,752578454,421969413
1014,2.268763,1179184875,754903542,424281333
1015,2.308539,1185358108,757989144,427368964
1016,2.308868,1182848892,756860728,425988164
1017,2.331415,1189046493,759958512,429087981
1018,2.326335,1193720117,762301934,431418183
1019,2.448559,1199942134,765411924,434530210
1020,2.341676,1201967211,766457808,435509403
1021,2.381663,1208213692,769580028,438633664
1022,2.459621,1212924076,771941856,440982220
1023,2.421674,1219195069,775076330,444118739
1024,2.209585,1192787152,823839888,368947264
1025,2.351883,1199082705,826986640,372096065
1026,2.240915,1203829993,829366946,374463047
1027,2.259448,1210150154,832526000,377624154
1028,2.260795,1212206535,833587798,378618737
1029,2.268791,1218551352,836759178,381792174
1030,2.299357,1223335688,839158034,384177654
1031,2.321856,1229705209,842341764,387363445
1032,2.288413,1227111601,841173146,385938455
1033,2.306550,1233505874,844369250,389136624
1034,2.386171,1238327402,846786728,391540674
1035,2.337870,1244746475,849995230,394751245
1036,2.406237,1246834400,851073062,395761338
1037,2.356041,1253278321,854293986,398984335
1038,2.365876,1258137185,856730158,401407027
1039,2.515042,1264606002,859963528,404642474
1040,2.381526,1254071415,855157270,398914145
1041,2.359334,1260565176,858403110,402162066
1042,2.357052,1265461520,860858048,404603472
1043,2.423451,1271980273,864116382,407863891
1044,2.567389,1274099982,865210368,408889614
1045,2.450120,1280643775,868481220,412162555
1046,2.487746,1285577743,870954996,414622747
1047,2.473788,1292146624,874238390,417908234
1048,2.529282,1289467232,873028874,416438358
1049,2.474244,1296061249,876324834,419736415
1050,2.494881,1301032985,878817520,422215465
1051,2.490674,1307652186,882126070,425526116
1052,2.494365,1309803919,883236330,426567589
1053,2.510121,1316448352,886557494,429890858
1054,2.521818,1321458000,889069162,432388838
1055,2.584409,1328127713,892402964,435724749
1056,2.436342,1304372833,882164186,422208647
1057,2.457093,1311067874,885510650,425557224
1058,2.444568,1316115578,888041372,428074206
1059,2.478796,1322835995,891400522,431435473
1060,2.556699,1325019992,892527176,432492816
1061,2.518662,1331765833,895899036,435866797
1062,2.566915,1336851737,898448884,438402853
1063,2.511783,1343623050,901833478,441789572
1064,2.506147,1340856482,900582368,440274114
1065,2.503388,1347653315,903979720,443673595
1066,2.587431,1352777563,906548766,446228797
1067,2.530631,1359599964,909958900,449641064
1068,2.548503,1361816465,911102068,450714397
1069,2.556480,1368664482,914525008,454139474
1070,2.561977,1373827218,917113324,456713894
1071,2.677677,1380700899,920549094,460151805
1072,2.651433,1369473344,915410630,454062714
1073,2.571864,1376372737,918859254,457513483
1074,2.595159,1381574105,921466912,460107193
1075,2.596144,1388499258,924928414,463570844
1076,2.634179,1390748503,926088216,464660287
1077,2.649977,1397699464,929562620,468136844
1078,2.668399,1402939608,932189692,470749916
1079,2.678286,1409916425,935677022,474239403
1080,2.678892,1407061289,934383622,472677667
1081,2.671008,1414064010,937883902,476180108
1082,2.811952,1419343074,940530460,478812614
1083,2.713620,1426371747,944043714,482328033
1084,2.697057,1428653976,945220270,483433706
1085,2.718295,1435708649,948746522,486962127
1086,2.730013,1441026777,951412638,489614139
1087,2.721364,1448107498,954951912,493155586
1088,2.731796,1403626695,938560198,465066497
1089,2.623639,1410733512,942112518,468620994
1090,2.640220,1416090848,944798264,471292584
1091,2.670105,1423223809,948363654,474860155
1092,2.690570,1425539262,949557084,475982178
1093,2.756325,1432698415,953135568,479562847
1094,2.717852,1438095103,955841016,482254087
1095,2.716425,1445280496,959432618,485847878
1096,2.756638,1442335400,958096232,484239168
1097,2.803827,1449547081,961700976,487846105
1098,2.764238,1454983265,964426198,490557067
1099,2.763193,1462221282,968044108,494177174
1100,2.771513,1464570199,969254532,495315667
1101,2.770900,1471834600,972885632,498948968
1102,2.794302,1477310424,975630700,501679724
1103,2.810534,1484601257,979275014,505326243
1104,2.858097,1472658702,973793328,498865374
1105,2.816409,1479976015,977450880,502525135
1106,2.879317,1485491623,980215866,505275757
1107,2.825141,1492835464,983886680,508948784
1108,2.827203,1495218085,985114218,510103867
1109,2.850489,1502588502,988798318,513790184
1110,2.861370,1508144038,991583294,516560744
1111,2.875739,1515541079,995280704,520260375
1112,2.879647,1512504631,993900636,518603995
1113,2.901188,1519928344,997611380,522316964
1114,2.995182,1525523952,1000416418,525107534
1115,3.006395,1532974385,1004140520,528833865
1116,2.952532,1535390950,1005385292,530005658
1117,3.086987,1542868151,1009122776,533745375
1118,2.994949,1548503975,1011947948,536556027
1119,3.232549,1556007992,1015698838,540309154
1120,2.919354,1529036768,1003952474,525084294
1121,2.932460,1536567649,1007716794,528850855
1122,2.922983,1542243833,1010562172,531681661
1123,2.956038,1549801626,1014339946,535461680
1124,2.954343,1552252375,1015602072,536650303
1125,3.036835,1559837128,1019393324,540443804
1126,2.996128,1565553816,1022258980,543294836
1127,3.019930,1573165577,1026063734,547101843
1128,3.014853,1570036385,1024639288,545397097
1129,3.003109,1577675202,1028457568,549217634
1130,3.084747,1583432538,1031343574,552088964
1131,3.039243,1591098459,1035175404,555923055
1132,3.047915,1593583632,1036455004,557128628
1133,3.062682,1601276705,1040300408,560976297
1134,3.078814,1607074833,1043206836,563867997
1135,3.148550,1614795106,1047065838,567729268
1136,3.140123,1602115519,1041229914,560885605
1137,3.084105,1609863040,1045102538,564760502
1138,3.094848,1615702104,1048029460,567672644
1139,3.114333,1623476921,1051915730,571561191
1140,3.110594,1625996758,1053212924,572783834
1141,3.198929,1633798919,1057112864,576686055
1142,3.142855,1639679063,1060060352,579618711
1143,3.156365,1647508616,1063973986,583534630
1144,3.241578,1644285288,1062504466,581780822
1145,3.233238,1652142281,1066431818,585710463
1146,3.191173,1658063649,1069399944,588663705
1147,3.231393,1665948130,1073341038,592607092
1148,3.195199,1668502871,1074655946,593846925
1149,3.195131,1676414888,1078610806,597804082
1150,3.213307,1682377624,1081599642,600777982
1151,3.239311,1690317225,1085568292,604748933
1152,3.033579,1618534801,1070878706,547656095
1153,3.052223,1626502034,1074861170,551640864
1154,3.202668,1632506282,1077870788,554635494
1155,3.094313,1640501195,1081867090,558634105
1156,3.082611,1643091080,1083199832,559891248
1157,3.206142,1651113721,1087209996,563903725
1158,3.112654,1657159625,1090240468,566919157
1159,3.136572,1665210042,1094264518,570945524
1160,3.114593,1661891186,1092749228,569141958
1161,3.154283,1669969427,1096787188,573182239
1162,3.158183,1676057131,1099838586,576218545
1163,3.278825,1684163244,1103890480,580272764
1164,3.270456,1686788513,1105241176,581547337
1165,3.256632,1694922546,1109307028,585615518
1166,3.288348,1701052194,1112379424,588672770
1167,3.345335,1709214195,1116459258,592754937
1168,3.250907,1695775544,1110258080,585517464
1169,3.268411,1703965561,1114351920,589613641
1170,3.246961,1710137297,1117445386,592691911
1171,3.318320,1718355378,1121553256,596802122
1172,3.266856,1721016271,1122922026,598094245
1173,3.337432,1729262464,1127043950,602218514
1174,3.340394,1735476432,1130158558,605317874
1175,3.340819,1743750785,1134294560,609456225
1176,3.361798,1740335009,1132732804,607602205
1177,3.344705,1748637570,1136882908,611754662
1178,3.348540,1754893914,1140018730,614875184
1179,3.366426,1763224731,1144182960,619041771
1180,3.517466,1765921488,1145569924,620351564
1181,3.459544,1774280609,1149748304,624532305
1182,3.383196,1780579473,1152905412,627674061
1183,3.469664,1788966946,1157097966,631868980
1184,3.472057,1758576002,1143742328,614833674
1185,3.461613,1766991875,1147949080,619042795
1186,3.450868,1773333403,1151127546,622205857
1187,3.436978,1781777724,1155348520,626429204
1188,3.405727,1784510585,1156753798,627756787
1189,3.514271,1792983402,1160989018,631994384
1190,3.446173,1799367738,1164188914,635178824
1191,3.463668,1807869099,1168438404,639430695
1192,3.612975,1804355011,1166829486,637525525
1193,3.551572,1812884964,1171093270,641791694
1194,3.501934,1819312252,1174314668,644997584
1195,3.553351,1827870845,1178592770,649278075
1196,3.480296,1830640050,1180016482,650623568
1197,3.497997,1839227331,1184308926,654918405
1198,3.615090,1845697715,1187551898,658145817
1199,3.567232,1854313732,1191858708,662455024
1200,3.498711,1840093985,1185281260,654812725
1201,3.526498,1848738786,1189602460,659136326
1202,3.536432,1855252410,1192867078,662385332
1203,3.666722,1863926043,1197202692,666723351
1204,3.557525,1866731832,1198644958,668086874
1205,3.593149,1875434345,1202995010,672439335
1206,3.676908,1881991353,1206281346,675710007
1207,3.632883,1890722794,1210645860,680076934
1208,3.627603,1887109002,1208989084,678119918
1209,3.651244,1895869419,1213368084,682501335
1210,3.706865,1902469955,1216676210,685793745
1211,3.684591,1911259396,1221069720,690189676
1212,3.707414,1914102009,1222530660,691571349
1213,3.723646,1922920522,1226938704,695981818
1214,3.729581,1929564730,1230268692,699296038
1215,3.807472,1938412363,1234691294,703721069
1216,3.654597,1881041600,1212559982,668481618
1217,3.635199,1889918401,1216997166,672921235
1218,3.627817,1896606425,1220349088,676257337
1219,3.659237,1905512442,1224800878,680711564
1220,3.640820,1908392119,1226280612,682111507
1221,3.663005,1917327400,1230747032,686580368
1222,3.799333,1924059384,1234120960,689938424
1223,3.806351,1933023977,1238602034,694421943
1224,3.869105,1929309089,1236896704,692412385
1225,3.766950,1938303042,1241392456,696910586
1226,3.802043,1945079130,1244788462,700290668
1227,3.803591,1954102491,1249298916,704803575
1228,3.818953,1957019472,1250797564,706221908
1229,3.781111,1966072289,1255322744,710749545
1230,3.830169,1972892625,1258740900,714151725
1231,3.866720,1981974946,1263280830,718694116
1232,3.939852,1966952071,1256316096,710635975
1233,3.807016,1976063944,1260870800,715193144
1234,3.882470,1982928672,1264311178,718617494
1235,3.845681,1992070145,1268880680,723189465
1236,3.891107,1995024670,1270398362,724626308
1237,3.871151,2004195791,1274982686,729213105
1238,3.999959,2011105055,1278445358,732659697
1239,3.861074,2020305872,1283044528,737261344
1240,3.938447,2016488496,1281289948,735198548
1241,3.968085,2025719057,1285903988,739815069
1242,4.045551,2032673001,1289389026,743283975
1243,3.945638,2041933354,1294017960,747915394
1244,3.912607,2044925663,1295554796,749370867
1245,3.986892,2054215856,1300198648,754017208
1246,4.088269,2061214624,1303706124,757508500
1247,4.116246,2070534705,1308364918,762169787
1248,4.009722,2036520665,1293298318,743222347
1249,3.969862,2045870682,1297972078,747898604
1250,4.045669,2052914418,1301502064,751412354
1251,4.079990,2062294419,1306190814,756103605
1252,4.001555,2065324752,1307746924,757577828
1253,4.051705,2074734785,1312450688,762284097
1254,4.168429,2081823633,1316003256,765820377
1255,4.171318,2091263746,1320722058,770541688
1256,4.045287,2087342490,1318917532,768424958
1257,4.153757,2096812731,1323651396,773161335
1258,4.136203,2103946835,1327226618,776720217
1259,4.051985,2113447252,1331975568,781471684
1260,4.038658,2116515849,1333551072,782964777
1261,4.058508,2126046490,1338315132,787731358
1262,4.148026,2133225994,1341913080,791312914
1263,4.256053,2142786907,1346692274,796094633
1264,4.080481,2126938872,1339329238,787609634
1265,4.086424,2136530105,1344123590,792406515
1266,4.208498,2143755153,1347744336,796010817
1267,4.291518,2153376754,1352553870,800822884
1268,4.291490,2156483855,1354148888,802334967
1269,4.332845,2166135872,1358973628,807162244
1270,4.402210,2173406608,1362617244,810789364
1271,4.249736,2183089089,1367457214,815631875
1272,4.333844,2179062561,1365602046,813460515
1273,4.253077,2188775554,1370457270,818318284
1274,4.302290,2196092122,1374123828,821968294
1275,4.316747,2205835675,1378994330,826841345
1276,4.399057,2208981520,1380608982,828372538
1277,4.376326,2218755681,1385494786,833260895
1278,4.433933,2226118225,1389184358,836933867
1279,4.489115,2235923042,1394085488,841837554
1280,3.975554,2151969975,1431369850,720600125
1281,4.232180,2161805496,1436286330,725519166
1282,4.093091,2169214160,1439998988,729215172
1283,4.167851,2179080433,1444930842,734149591
1284,4.145505,2182265262,1446565248,735700014
1285,4.133791,2192162335,1451512500,740649835
1286,4.149765,2199617263,1455248316,744368947
1287,4.257470,2209545184,1460210990,749334194
1288,4.254284,2205411992,1458304484,747107508
1289,4.127758,2215370809,1463282604,752088205
1290,4.449360,2222872145,1467041650,755830495
1291,4.274770,2232861906,1472035240,760826666
1292,4.256750,2236085959,1473689520,762396439
1293,4.203780,2246106712,1478698604,767408108
1294,4.136984,2253654600,1482480952,771173648
1295,4.198412,2263706393,1487505554,776200839
1296,4.101360,2247011166,1479733200,767277966
1297,4.223096,2257094047,1484773344,772320703
1298,4.275420,2264688631,1488579066,776109565
1299,4.406899,2274802648,1493634776,781167872
1300,4.382542,2278066165,1495309050,782757115
1301,4.307681,2288211366,1500380350,787831016
1302,4.553614,2295852790,1504209518,791643272
1303,4.423218,2306029223,1509296432,796732791
1304,4.508160,2301787975,1507337892,794450083
1305,4.452998,2311995688,1512440444,799555244
1306,4.438131,2319684096,1516293130,803390966
1307,4.633771,2329923137,1521411344,808511793
1308,4.420066,2333226358,1523105732,810120626
1309,4.543992,2343496775,1528239632,815257143
1310,4.535165,2351232311,1532115908,819116403
1311,4.518921,2361534152,1537265518,824268634
1312,4.429615,2323693640,1520386268,803307372
1313,4.535871,2334026953,1525551612,808475341
1314,4.467187,2341809761,1529451550,812358211
1315,4.430230,2352174594,1534632652,817541942
1316,4.602954,2355517759,1536347274,819170485
1317,4.519120,2365914160,1541544158,824370002
1318,4.574607,2373744384,1545467830,828276554
1319,4.608847,2384172401,1550680520,833491881
1320,4.546907,2379821705,1548669250,831152455
1321,4.618870,2390281386,1553897770,836383616
1322,4.609772,2398159170,1557845248,840313922
1323,4.711440,2408650563,1563089622,845560941
1324,4.862408,2412033912,1564824598,847209314
1325,4.692903,2422557065,1570084850,852472215
1326,4.717406,2430482553,1574056206,856426347
1327,4.714562,2441037514,1579332360,861705154
1328,4.662214,2423473063,1571139672,852333391
1329,4.616085,2434059880,1576431752,857628128
1330,4.596630,2442033216,1580427058,861606158
1331,4.775955,2452651937,1585735088,866916849
1332,4.750639,2456075710,1587490538,868585172
1333,4.792378,2466726383,1592814542,873911841
1334,4.888639,2474747711,1596833870,877913841
1335,4.888509,2485430384,1602173872,883256512
1336,4.816341,2480968848,1600109176,880859672
1337,4.965056,2491683569,1605465200,886218369
1338,4.875344,2499753033,1609508622,890244411
1339,4.814609,2510499850,1614880692,895619158
1340,4.783558,2513964287,1616656736,897307551
1341,4.960877,2524743248,1622044876,902698372
1342,4.860703,2532860992,1626112464,906748528
1343,4.951683,2543672145,1631516698,912155447
1344,4.673908,2471791182,1602835668,868955514
1345,4.799658,2482634575,1608256020,874378555
1346,4.772586,2490800743,1612347846,878452897
1347,4.838044,2501676424,1617784340,883892084
1348,4.742996,2505181765,1619581098,885600667
1349,4.840845,2516089782,1625033758,891056024
1350,4.793448,2524304518,1629149894,895154624
1351,4.814159,2535244919,1634618744,900626175
1352,4.827087,2530671151,1632499926,898171225
1353,4.911308,2541643984,1637984990,903658994
1354,4.950569,2549907432,1642125508,907781924
1355,5.086289,2560912745,1647626810,913285935
1356,4.976600,2564459230,1649444402,915014828
1357,5.054672,2575497071,1654961966,920535105
1358,5.060007,2583809375,1659126938,924682437
1359,5.034657,2594879792,1664660788,930219004
1360,4.914967,2576424085,1656036750,920387335
1361,5.107525,2587527126,1661586910,925940216
1362,4.998463,2595888430,1665776408,930112022
1363,5.112814,2607024143,1671342902,935681241
1364,5.046484,2610612012,1673181448,937430564
1365,5.104412,2621780445,1678764300,943016145
1366,5.161945,2630190893,1682978396,947212497
1367,5.189620,2641392094,1688577630,952814464
1368,5.206498,2636704702,1686403994,950300708
1369,5.118052,2647938719,1692019634,955919085
1370,5.082540,2656398455,1696258400,960140055
1371,5.192236,2667665336,1701890470,965774866
1372,5.108182,2671294829,1703750090,967544739
1373,5.141475,2682594622,1709398614,973196008
1374,5.233632,2691103790,1713662122,977441668
1375,5.163032,2702436543,1719327124,983109419
1376,5.053802,2660566183,1700533536,960032647
1377,5.287173,2671931944,1706215040,965716904
1378,5.117455,2680490688,1710503362,969987326
1379,5.133622,2691889505,1716201392,975688113
1380,5.160530,2695560862,1718082206,977478656
1381,5.234576,2706992783,1723796786,983195997
1382,5.251326,2715601247,1728109994,987491253
1383,5.232667,2727066320,1733841148,993225172
1384,5.231072,2722263912,1731611998,990651914
1385,5.294098,2733762185,1737359750,996402435
1386,5.313296,2742420513,1741697916,1000722597
1387,5.276456,2753952034,1747462290,1006489744
1388,5.376464,2757665495,1749364418,1008301077
1389,5.339980,2769230312,1755145438,1014084874
1390,5.424295,2777938648,1759508634,1018430014
1391,5.522042,2789536809,1765306324,1024230485
1392,5.368719,2770167814,1756239920,1013927894
1393,5.353812,2781799367,1762054304,1019745063
1394,5.494551,2790557855,1766442602,1024115253
1395,5.376137,2802222848,1772273704,1029949144
1396,5.375244,2805978653,1774197266,1031781387
1397,5.430927,2817677134,1780045110,1037632024
1398,5.506081,2826485918,1784458582,1042027336
1399,5.612089,2838217935,1790323192,1047894743
1400,5.481419,2833299119,1788037832,1045261287
1401,5.494003,2845064720,1793919232,1051145488
1402,5.545832,2853923944,1798357950,1055565994
1403,5.523106,2865723177,1804256164,1061467013
1404,5.596426,2869521566,1806201280,1063320286
1405,5.717621,2881354479,1812116332,1069238147
1406,5.623067,2890264287,1816580368,1073683919
1407,5.769089,2902130928,1822512282,1079618646
1408,5.365205,2781563072,1788370214,993192858
1409,5.382193,2793463489,1794319014,999144475
1410,5.438446,2802424025,1798808440,1003615585
1411,5.397265,2814358266,1804774150,1009584116
1412,5.526024,2818199479,1806740940,1011458539
1413,5.434157,2830167592,1812723584,1017444008
1414,5.446833,2839179000,1817238472,1021940528
1415,5.549389,2851181033,1823238074,1027942959
1416,5.576711,2846144417,1820895808,1025248609
1417,5.629414,2858180418,1826912392,1031268026
1418,5.622325,2867242842,1831452814,1035790028
1419,5.732324,2879312859,1837486404,1041826455
1420,5.704697,2883197136,1839474988,1043722148
1421,5.597023,2895301217,1845525608,1049775609
