size,time,flops,add,mul
253,0.043252,23586228,15037372,8548856
254,0.043827,23879076,15185440,8693636
255,0.045891,24267189,15379242,8887947
256,0.042840,24077776,16548240,7529536
257,0.042437,24472017,16745104,7726913
258,0.043812,24774121,16897826,7876295
259,0.044582,25174538,17097776,8076762
260,0.043673,25320135,17179030,8141105
261,0.046447,25726776,17382090,8344686
262,0.046532,26038280,17539538,8498742
263,0.046954,26451193,17745732,8705461
264,0.046378,26338225,17721722,8616503
265,0.048646,26757458,17931074,8826384
266,0.047626,27078506,18093320,8985186
267,0.049266,27504107,18305854,9198253
268,0.050135,27658208,18391622,9266586
269,0.051190,28090225,18607362,9482863
270,0.051530,28420961,18774478,9646483
271,0.051520,28859442,18993448,9865994
272,0.049545,28346487,18855334,9491153
273,0.050517,28791480,19077558,9713922
274,0.052792,29132048,19249616,9882432
275,0.051537,29583601,19475118,10108483
276,0.053353,29746446,19565520,10180926
277,0.053893,30204607,19794324,10410283
278,0.053452,30555151,19971396,10583755
279,0.055992,31019968,20203526,10816442
280,0.055151,30888032,20172026,10716006
281,0.055920,31359553,20407506,10952047
282,0.057438,31720217,20589664,11130553
283,0.059462,32198490,20828518,11369972
284,0.057985,32370319,20923674,11446645
285,0.060045,32855392,21165926,11689466
286,0.059612,33226320,21353242,11873078
287,0.060879,33718241,21598916,12119325
288,0.056525,32696161,21519506,11176655
289,0.059039,33194978,21768626,11426352
290,0.062570,33576314,21961172,11615142
291,0.061678,34082075,22213762,11868313
292,0.062493,34263128,22313792,11949336
293,0.063302,34775881,22569876,12206005
294,0.063080,35167769,22767724,12400045
295,0.064535,35687562,23027326,12660236
296,0.063417,35535266,22987640,12547626
297,0.065548,36062147,23250784,12811363
298,0.066894,36464731,23454006,13010725
299,0.067486,36998748,23720716,13278032
300,0.067860,37189265,23825740,13363525
301,0.068931,37730466,24096040,13634426
302,0.070402,38143890,24304708,13839182
303,0.070478,38692323,24578622,14113701
304,0.071089,38015168,24372686,13642482
305,0.072780,38570881,24650238,13920643
306,0.070663,38995289,24864424,14130865
307,0.070381,39558330,25145638,14412692
308,0.072128,39758551,25255776,14502775
309,0.073883,40328968,25540676,14788292
310,0.073969,40764504,25760452,15004052
311,0.075820,41342345,26049062,15293283
312,0.074782,41168297,26000494,15167803
313,0.074111,41753610,26292838,15460772
314,0.076854,42200418,26518276,15682142
315,0.077628,42793251,26814378,15978873
316,0.077329,43003416,26929750,16073666
317,0.078367,43603817,27229634,16374183
318,0.080238,44062041,27460806,16601235
319,0.084532,44670058,27764496,16905562
320,0.076042,43503975,28797850,14706125
321,0.074569,44119656,29105370,15014286
322,0.075483,44589440,29342348,15247092
323,0.076784,45212833,29653722,15559111
324,0.077548,45433182,29774448,15658734
325,0.078228,46064335,30089700,15974635
326,0.080006,46545823,30332556,16213267
327,0.081575,47184784,30651710,16533074
328,0.082123,46987592,30593564,16394028
329,0.082673,47634409,30916644,16717765
330,0.084095,48127745,31165450,16962295
331,0.084378,48782466,31492480,17289986
332,0.086109,49013239,31618680,17394559
333,0.088642,49675912,31949684,17726228
334,0.086200,50181240,32204512,17976728
335,0.089135,50851913,32539514,18312399
336,0.085190,49988526,32254740,17733786
337,0.090179,50667247,32593764,18073483
338,0.087498,51184711,32854686,18330025
339,0.090282,51871528,33197756,18673772
340,0.091044,52112965,33329550,18783415
341,0.091177,52807926,33676690,19131236
342,0.095334,53337670,33943778,19393892
343,0.092982,54040823,34295012,19745811
344,0.094610,53819095,34226592,19592503
345,0.095553,54530488,34581944,19948544
346,0.095544,55072656,34855270,20217386
347,0.098293,55792337,35214764,20577573
348,0.098931,56044678,35352272,20692406
349,0.099815,56772695,35715932,21056763
350,0.101241,57327431,35995568,21331863
351,0.100586,58063832,36363418,21700414
352,0.098050,56265920,35996678,20269242
353,0.098002,57010753,36368742,20642011
354,0.101736,57578201,36654760,20923441
355,0.101309,58331514,37031062,21300452
356,0.102675,58594999,37174404,21420595
357,0.104127,59356840,37554968,21801872
358,0.103845,59937144,37847440,22089704
359,0.104302,60707561,38232290,22475271
360,0.104072,60459905,38152900,22307005
361,0.106423,61238946,38542060,22696886
362,0.106454,61832250,38841058,22991192
363,0.109727,62619963,39234552,23385411
364,0.108286,62894832,39383848,23510984
365,0.114112,63691265,39781700,23909565
366,0.112305,64297713,40087296,24210417
367,0.113741,65102914,40489530,24613384
368,0.110467,64031263,40114902,23916361
369,0.116696,64845280,40521542,24323738
370,0.112496,65465016,40833808,24631208
371,0.114702,66287897,41244878,25043019
372,0.117465,66574390,41400248,25174142
373,0.120042,67406183,41815772,25590411
374,0.118696,68039351,42134780,25904571
375,0.121149,68880104,42554782,26325322
376,0.120730,68605128,42463726,26141402
377,0.120821,69454889,42888230,26566659
378,0.124404,70101633,43214052,26887581
379,0.124097,70960450,43643082,27317368
380,0.126129,71258807,43804646,27454161
381,0.128434,72126728,44238226,27888502
382,0.126917,72787192,44570934,28216258
383,0.134331,73664265,45009088,28655177
384,0.149693,80646021,58410360,22235661
385,0.151279,81532294,58853112,22679182
386,0.147253,82206622,59192778,23013844
387,0.152083,83102143,59640152,23461991
388,0.155984,83412604,59808030,23604574
389,0.152648,84317421,60260050,24057371
390,0.159150,85005757,60606746,24399011
391,0.159827,85919918,61063436,24856482
392,0.156021,85616230,60960018,24656212
393,0.158599,86539783,61421402,25118381
394,0.160617,87242271,61775200,25467071
395,0.160366,88175264,62241302,25933962
396,0.162118,88498069,62415614,26082455
397,0.165981,89440550,62886458,26554092
398,0.167302,90157334,63247430,26909904
399,0.167636,91109351,63723040,27386311
400,0.165162,89807404,63247542,26559862
401,0.164990,90769005,63727942,27041063
402,0.170357,91500229,64096160,27404069
403,0.171441,92471462,64581374,27890088
404,0.170463,92806851,64762240,28044611
405,0.176456,93787764,65252292,28535472
406,0.170919,94533572,65627828,28905744
407,0.180216,95524213,66122742,29401471
408,0.205448,95190421,66006266,29184155
409,0.212858,96190838,66506066,29684772
410,0.176403,96951374,66888992,30062382
411,0.180266,97961615,67393702,30567913
412,0.181295,98309828,67581242,30728586
413,0.183097,99329941,68090886,31239055
414,0.194384,100105349,68481274,31624075
415,0.313518,101135382,68995876,32139506
416,0.178992,98358262,68240118,30118144
417,0.186175,99398263,68759702,30638561
418,0.186884,100188687,69157624,31031063
419,0.185864,101238704,69682214,31556490
420,0.189864,101599981,69876548,31723433
421,0.194317,102660062,70406168,32253894
422,0.192677,103465646,70811696,32653950
423,0.283078,104535839,71346370,33189469
424,0.194938,104170551,71216140,32954411
425,0.194237,105250904,71755892,33495012
426,0.197253,106071792,72169098,33902694
427,0.199131,107162353,72713952,34448401
428,0.198047,107536934,72915200,34621734
429,0.201168,108637751,73465180,35172571
430,0.206300,109474087,73886136,35587951
431,0.206516,110585208,74441266,36143942
432,0.202214,109030933,73853882,35177051
433,0.203634,110152406,74414186,35738220
434,0.206149,111004334,74842964,36161370
435,0.206119,112136207,75408466,36727741
436,0.207201,112524332,75616748,36907584
437,0.210914,113666653,76187472,37479181
438,0.214158,114534317,76624144,37910173
439,0.307791,115687134,77200114,38487020
440,0.216107,115288958,77055434,38233524
441,0.216715,116452319,77636674,38815645
442,0.221311,117335863,78081312,39254551
443,0.219781,118509816,78667846,39841970
444,0.219720,118911725,78883282,40028443
445,0.220979,120096318,79475134,40621184
446,0.221964,120995886,79927810,41068076
447,0.229551,122191167,80525004,41666163
448,0.217231,117856564,80679480,37177084
449,0.218746,119062581,81282040,37780541
450,0.219607,119978317,81742826,38235491
451,0.222451,121195118,82350776,38844342
452,0.222249,121611051,82573486,39037565
453,0.225204,122838684,83186850,39651834
454,0.227917,123770732,83655818,40114914
455,0.233353,125009245,84274620,40734625
456,0.230269,124576789,84114794,40461995
457,0.233067,125826230,84739058,41087172
458,0.233498,126774734,85216280,41558454
459,0.232947,128035151,85846030,42189121
460,0.238136,128465348,86076134,42389214
461,0.242060,129736789,86711394,43025395
462,0.240243,130701893,87196942,43504951
463,0.244067,131984406,87837736,44146670
464,0.237435,130155771,87127450,43028321
465,0.241475,131449404,87773802,43675602
466,0.241450,132431252,88267748,44163504
467,0.246637,133736053,88919682,44816371
468,0.246505,134180754,89157300,45023454
469,0.253242,135496771,89814840,45681931
470,0.251187,136495507,90317256,46178251
471,0.257650,137822788,90980426,46842362
472,0.252216,137354660,90804758,46549902
473,0.255636,138693253,91473582,47219671
474,0.258637,139709021,91984540,47724481
475,0.266137,141058974,92659042,48399932
476,0.260077,141518419,92904294,48614125
477,0.264561,142879780,93584498,49295282
478,0.264628,143912724,94104070,49808654
479,0.270555,145285541,94790000,50495541
480,0.261590,141325837,93543536,47782301
481,0.263291,142710158,94235216,48474942
482,0.261013,143760422,94763474,48996948
483,0.267327,145156295,95460928,49695367
484,0.269834,145630724,95713934,49916790
485,0.274227,147038197,96417186,50621011
486,0.272928,148105925,96954202,51151723
487,0.273929,149525046,97663276,51861770
488,0.273944,149019854,97471070,51548784
489,0.278841,150450671,98185990,52264681
490,0.279522,151536007,98731836,52804171
491,0.283646,152978568,99452626,53525942
492,0.284676,153468221,99713506,53754715
493,0.286712,154922574,100440190,54482384
494,0.294560,156025662,100994938,55030724
495,0.291928,157491855,101727540,55764315
496,0.286082,155366828,100883336,54483492
497,0.287192,156844909,101621880,55223029
498,0.290500,157965893,102185602,55780291
499,0.295503,159455910,102930112,56525798
500,0.293385,159961027,103198986,56762041
501,0.299139,161463028,103949486,57513542
502,0.300817,162602052,104522254,58079798
503,0.303654,164116085,105278768,58837317
504,0.301138,163572437,105069328,58503109
505,0.306536,165098550,105831880,59266670
506,0.307480,166255758,106413766,59841992
507,0.309136,167793999,107182380,60611619
508,0.325231,168314820,107459368,60855452
509,0.320419,169865237,108234068,61631169
510,0.323038,171040773,108825144,62215629
511,0.332134,172603414,109605954,62997460
512,0.403789,169724080,117017328,52706752
513,0.308196,171298993,117804272,53494721
514,0.313856,172493001,118404610,54088391
515,0.316086,174080234,119197712,54882522
516,0.318588,174616999,119482934,55134065
517,0.319515,176216600,120282218,55934382
518,0.328089,177429224,120891890,56537334
519,0.324658,179041241,121697380,57343861
520,0.321096,178457745,121470010,56987735
521,0.323969,180082226,122281730,57800496
522,0.325337,181313610,122900808,58412802
523,0.325944,182950603,123718782,59231821
524,0.333849,183503552,124012358,59491194
525,0.331318,185153105,124836610,60316495
526,0.372461,186403393,125465166,60938227
527,0.339781,188065554,126295720,61769834
528,0.345805,185622103,125306582,60315521
529,0.350977,187296920,126143462,61153458
530,0.343015,188566256,126781568,61784688
531,0.349002,190253777,127624798,62628979
532,0.391250,190823150,127926848,62896302
533,0.406911,192523423,128776452,63746971
534,0.366399,193811951,129424180,64387771
535,0.348549,195525024,130280182,65244842
536,0.357447,194900288,130034186,64866102
537,0.361730,196626209,130896610,65729599
538,0.355081,197934073,131554032,66380041
539,0.367054,199672890,132422902,67249988
540,0.380728,200258927,132733546,67525381
541,0.463048,202010688,133608886,68401802
542,0.374730,203338032,134276074,69061958
543,0.376122,205102785,135157908,69944877
544,0.360879,199757121,133319050,66438071
545,0.363406,201534914,134207402,67327512
546,0.364686,202881882,134884428,67997454
547,0.370063,204672763,135779322,68893441
548,0.373073,205275704,136098680,69177024
549,0.372333,207079721,137000140,70079581
550,0.377715,208446457,137687076,70759381
551,0.383990,210263658,138595126,71668532
552,0.381883,209596290,138329808,71266482
553,0.385836,211426723,139244472,72182251
554,0.383693,212813371,139941390,72871981
555,0.387749,214657084,140862692,73794392
556,0.387158,215277169,141190884,74086285
557,0.392409,217134210,142118848,75015362
558,0.393182,218540914,142825820,75715094
559,0.397398,220411331,143760470,76650861
560,0.388317,217627424,142615382,75012042
561,0.392176,219511265,143556742,75954523
562,0.395225,220938169,144273840,76664329
563,0.400633,222835482,145221934,77613548
564,0.397874,223472951,145559080,77913871
565,0.406776,225383784,146513932,78869852
566,0.410764,226831032,147241228,79589804
567,0.409399,228755433,148202862,80552571
568,0.409507,228044041,147917526,80126515
569,0.420309,229982058,148885966,81096092
570,0.416197,231449794,149623532,81826262
571,0.415987,233401475,150598802,82802673
572,0.425065,234056568,150945022,83111546
573,0.428936,236021961,151927146,84094815
574,0.431992,237510329,152675054,84835275
575,0.436053,239489482,153664056,85825426
576,0.414274,230366119,152129534,78236585
577,0.413969,232359080,153125438,79233642
578,0.433678,233868224,153883760,79984464
579,0.423636,235875041,154886590,80988451
580,0.423817,236547998,155242004,81305994
581,0.422950,238568719,156251784,82316935
582,0.431706,240098783,157020592,83078191
583,0.434297,242133456,158037346,84096110
584,0.429987,241376648,157731296,83645352
585,0.437324,243425321,158755048,84670273
586,0.442754,244976449,159534414,85442035
587,0.444783,247039170,160565188,86473982
588,0.447114,247730231,160929916,86800315
589,0.449953,249807048,161967736,87839312
590,0.451691,251379384,162757732,88621652
591,0.462301,253470345,163802622,89667723
592,0.462382,250323950,162490568,87833382
593,0.453722,252429103,163542552,88886551
594,0.456569,254022791,164343250,89679541
595,0.464027,256142184,165402352,90739832
596,0.466528,256851589,165776514,91075075
597,0.474323,258985270,166842758,92142512
598,0.473482,260600454,167654230,92946224
599,0.479770,262748471,168727640,94020831
600,0.473954,261944855,168400180,93544675
601,0.477578,264107256,169480780,94626476
602,0.509216,265744080,170303098,95440982
603,0.690023,267920913,171390912,96530001
604,0.504564,268648902,171774628,96874274
605,0.500006,270840215,172869680,97970535
606,0.498435,272498823,173702916,98795907
607,0.509795,274704664,174805230,99899434
608,0.487433,267769664,172272290,95497374
609,0.494662,269990081,173381890,96608191
610,0.498700,271670617,174226116,97444501
611,0.496092,273905658,175343026,98562632
612,0.503759,274652471,175736416,98916055
613,0.500600,276902184,176860660,100041524
614,0.506172,278604792,177715948,100888844
615,0.511441,280869225,178847550,102021675
616,0.507150,280017409,178497984,101519425
617,0.505738,282296610,179636968,102659642
618,0.510750,284021434,180503390,103518044
619,0.517579,286315451,181649780,104665671
620,0.523922,287081328,182052964,105028364
621,0.525601,289390209,183206784,106183425
622,0.530994,291137393,184084412,107052981
623,0.532316,293461186,185245686,108215500
624,0.516924,289930271,183755650,106174621
625,0.532090,292269024,184924402,107344622
626,0.529459,294038712,185813308,108225404
627,0.620934,296392473,186989562,109402911
628,0.539548,297177654,187402660,109774994
629,0.546270,299546471,188586440,110960031
630,0.542220,301338807,189486696,111852111
631,0.545709,303722728,190678026,113044702
632,0.546537,302821320,190305658,112515662
633,0.584983,305220393,191504562,113715831
634,0.558159,307035521,192416240,114619281
635,0.565786,309449794,193622742,115827052
636,0.567297,310254519,194045874,116208645
637,0.569481,312684040,195259998,117424042
638,0.569871,314522104,196183170,118338934
639,0.581400,316966921,197404940,119561981
640,0.523403,306371025,203428150,102942875
641,0.534986,308831186,204657590,104173596
642,0.627945,310692330,205592328,105100002
643,0.616217,313167883,206829462,106338421
644,0.542520,313992392,207262748,106729644
645,0.544979,316483385,208507600,107975785
646,0.553284,318367753,209453976,108913777
647,0.554395,320874234,210706570,110167664
648,0.552569,319921842,210310704,109611138
649,0.554052,322443859,211571064,110872795
650,0.562381,324351595,212529150,111822445
651,0.577538,326889196,213797300,113091896
652,0.648343,327733729,214240860,113492869
653,0.570720,330286962,215516824,114770138
654,0.581372,332218210,216486692,115731518
655,0.595569,334787123,217770494,117016629
656,0.581990,330849656,216091460,114758196
657,0.583458,333434297,217383124,116051173
658,0.683441,335389201,218364846,117024355
659,0.600096,337989618,219664396,118325222
660,0.602300,338854415,220118350,118736065
661,0.603573,341470656,221425810,120044846
662,0.610191,343449360,222419458,121029902
663,0.608808,346081473,223734852,122346621
664,0.609900,345076705,223314792,121761913
665,0.666193,347724738,224638144,123086594
666,0.627903,349727386,225643790,124083596
667,0.616469,352391387,226975124,125416263
668,0.619171,353276688,227439592,125837096
669,0.627406,355956705,228778932,127177773
670,0.633557,357983441,229796648,128186793
671,0.643902,360679522,231144018,129535504
672,0.620916,351951810,227815308,124136502
673,0.625243,354664003,229170732,125493271
674,0.631052,356714971,230200590,126514381
675,0.635642,359443324,231564092,127879232
676,0.711004,360349369,232039194,128310175
677,0.643431,363093930,233410798,129683132
678,0.650316,365169274,234452870,130716404
679,0.648074,367930091,235832600,132097491
680,0.651006,366871555,235387650,131483905
681,0.656156,369648676,236775530,132873146
682,0.669842,371748540,237829888,133918652
683,0.683369,374542013,239225942,135316071
684,0.667040,375469042,239711798,135757244
685,0.683657,378278915,241116050,137162865
686,0.678968,380403443,242182766,138220677
687,0.691882,383229764,243595240,139634524
688,0.684017,378863713,241716192,137147521
689,0.679410,381706530,243136912,138569618
690,0.685485,383855866,244216058,139639808
691,0.695710,386715227,245645048,141070179
692,0.694128,387663480,246141778,141521702
693,0.699564,390539433,247579062,142960371
694,0.720243,392713721,248670710,144043011
695,0.700860,395606314,250116312,145490002
696,0.711540,394492618,249645776,144846842
697,0.712245,397401899,251099720,146302179
698,0.728278,399601283,252203942,147397341
699,0.733424,402527300,253666252,148861048
700,0.727615,403497017,254173976,149323041
701,0.720827,406439818,255644676,150795142
702,0.994307,408664442,256761544,151902898
703,0.737858,411624075,258240658,153383417
704,0.717361,396091712,254207018,141884694
705,0.702821,399068225,255694570,143373655
706,0.723936,401318233,256824156,144494077
707,0.736347,404311674,258320170,145991504
708,0.723794,405303095,258839008,146464087
709,0.719485,408313512,260343508,147970004
710,0.726853,410589048,261485884,149103164
711,0.744791,413616489,262998894,150617595
712,0.735150,412446241,262502076,149944165
713,0.752554,415490754,264023620,151467134
714,0.830301,417791962,265178858,152613104
715,0.766484,420853595,266708960,154144635
716,0.762681,421866960,267239032,154627928
717,0.785821,424945761,268777716,156168045
718,0.789160,427272785,269945888,157326897
719,0.782303,430368802,271493178,158875624
720,0.777367,425552135,269403100,156149035
721,0.782404,428665416,270959020,157706396
722,0.777451,431018400,272140198,158878202
723,0.781547,434148993,273704772,160444221
724,0.790575,435184542,274246198,160938344
725,0.824653,438332495,275819450,162513045
726,0.888277,440711583,277013706,163697877
727,0.786391,443876944,278595660,165281284
728,0.788257,442648752,278071864,164576888
729,0.800499,445831569,279662544,166169025
730,0.797492,448236905,280869950,167366955
731,0.894445,451437226,282469380,168967846
732,0.799447,452495199,283022280,169472919
733,0.812253,455713072,284630484,171082588
734,0.814016,458144800,285851112,172293688
735,0.815554,461380273,287468114,173912159
736,0.799901,450656473,283241946,167414527
737,0.796372,453909594,284867770,169041824
738,0.805886,456367858,286101692,170266166
739,0.810432,459638675,287736362,171902313
740,0.810253,460719312,288300856,172418456
741,0.817331,464007873,289944396,174063477
742,0.818228,466492817,291191684,175301133
743,0.904009,469799170,292844118,176955052
744,0.821796,468511642,292292648,176218994
745,0.828435,471835835,293954000,177881835
746,0.837765,474347603,295214726,179132877
747,0.846974,477689684,296885020,180804664
748,0.847806,478793225,297461228,181331997
749,0.852257,482153242,299140488,183012754
750,0.857460,484691978,300414724,184277254
751,0.862298,488069979,302102974,185967005
752,0.847887,482780664,299790850,182989814
